Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Desaulniers, J, Trois-Rivière, Quebec","Desaulniers, J, Trois-Rivière, Québec",0,417195
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Dr Georges-L Dumont University Hospital Centre, Moncton, New Brunswick","Centre hospitalier universitaire Dr-Georges-L-Dumont, Moncton Nouveau-Brunswick",0,5843416
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Echelon Wellness Bedford Inc., Bedford, Nova Scotia","Echelon Wellness Bedford Inc., Bedford, Nouvelle-Écosse",0,157155
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Echelon Wellness Kingston Inc., Kingston, Ontario","Echelon Wellness Kingston Inc., Kingston, Ontario",0,156675
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Emergency Services (Fort Saskatchewan) Ltd, Fort Saskatchewan, Alberta","Emergency Services (Fort Saskatchewan) Ltd, Fort Saskatchewan, Alberta",0,112930
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","George Derby Centre, Burnaby, British Columbia","George Derby Centre, Burnaby, Colombie-Britannique",0,124292
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Health, Ottawa, Ontario","Santé, Ottawa, Ontario",0,101004
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","High-Crest Enterprises Ltd, Springhill, Nova Scotia","High-Crest Enterprises Ltd, Springhill, Nouvelle-Écosse",0,577500
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Horizon Health Network, Fredericton, New Brunswick","Horizon Health Network, Fredericton, Nouveau-Brunswick",0,9766400
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Medavie Blue Cross, Moncton, New Brunswick","Croix Bleue Medavie, Moncton, Nouveau-Brunswick",0,34558093
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Nickerson, J.P, Lake Country, British Columbia","Nickerson, J.P, Lake Country, Colombie-Britannique",0,1151711
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Nova Scotia Health Authority, Halifax, Nova Scotia","Nova Scotia Health Authority, Halifax, Nouvelle-Écosse",0,30571562
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Ontario Minister of Finance, Toronto, Ontario","Ministre des Finances de l'Ontario, Toronto, Ontario",0,1726229
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Paquet, C, Trois-Rivière, Quebec","Paquet, C, Trois-Rivière, Québec",0,640660
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Parkwood Hospital, London, Ontario","Parkwood Hospital, London, Ontario",0,26352538
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Providence Health Care, Vancouver, British Columbia","Providence Health Care, Vancouver, Colombie-Britannique",0,121907
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Régie de l'assurance maladie du Québec, Québec, Quebec","Régie de l'assurance maladie du Québec, Québec, Québec",0,295710
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Rousselle, N, Saint John, New Brunswick","Rousselle, N, Saint John, Nouveau-Brunswick",0,229530
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Royal Ottawa Health Care Group, Ottawa, Ontario","Services de santé Royal Ottawa, Ottawa, Ontario",0,10601294
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Sebastian, A R, Sydney, Nova Scotia","Sebastian, A R, Sydney, Nouvelle-Écosse",0,103425
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Service payments under $100,000 (61,595 payees)","Paiements de service inférieurs à 100 000 $ (61,595 bénéficiaires)",0,234460603
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Sherbrooke Community Centre, Saskatoon, Saskatchewan","Sherbrooke Community Centre, Saskatoon, Saskatchewan",0,821473
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","St Joseph's Health Care, London, Ontario","St Joseph's Health Care, London, Ontario",0,9242949
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Sunnybrook & Women's College, Toronto, Ontario","Sunnybrook & Women's College, Toronto, Ontario",0,27469448
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","The Perley Rideau, Ottawa, Ontario","The Perley Rideau, Ottawa, Ontario",0,9416582
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","True North Therapy, Lincoln, New Brunswick","True North Therapy, Lincoln, Nouveau-Brunswick",0,135975
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","Vancouver Coastal Health, Vancouver, British Columbia","Vancouver Coastal Health, Vancouver, Colombie-Britannique",0,10177155
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",045,"Health and Welfare Services","Services de santé et de bien-être","WCG International Consultants, Victoria, British Columbia","WCG International Consultants, Victoria Colombie-Britannique",0,51219370
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",046,"Protection Services","Services de protection",,,1176460,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",046,"Protection Services","Services de protection","Commissionaires, Ottawa, Ontario","Commissionaires, Ottawa, Ontario",0,165344
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",046,"Protection Services","Services de protection","Commissionaires, Saint John, New Brunswick","Commissionnaires, Saint John, Nouveau-Brunswick",0,493014
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",046,"Protection Services","Services de protection","Foreign Affairs Trade and Development, Ottawa, Ontario","Affaires étrangères du Commerce et du Développement, Ottawa, Ontario",0,265789
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",046,"Protection Services","Services de protection","Service payments under $100,000 (26 payees)","Paiements de service inférieurs à 100 000 $ (26 bénéficiaires)",0,252313
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",047,"Informatics Services","Services informatiques",,,91971,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",047,"Informatics Services","Services informatiques","Service payments under $100,000 (1 payees)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,91971
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",048,"Management Consulting","Services de conseillers en gestion",,,30800,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (1 payees)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,30800
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",082,"Special Fees and Services","Frais et services spéciaux",,,770127,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (526 payees)","Paiements de service inférieurs à 100 000 $ (526 bénéficiaires)",0,770127
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",086,"Temporary Help Services","Services d'aide temporaire",,,871910,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",086,"Temporary Help Services","Services d'aide temporaire","Foreign Affairs Trade and Development, Ottawa, Ontario","Affaires étrangères du Commerce et du Développement, Ottawa, Ontario",0,863490
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",086,"Temporary Help Services","Services d'aide temporaire","Service payments under $100,000 (1 payees)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,8420
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,1812368,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,1553516
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (11 payees)","Paiements de service inférieurs à 100 000 $ (11 bénéficiaire)",0,258852
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services",,,13586304,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Department of Agriculture and Agri-Food, Ottawa, Ontario","Ministère de l'Agriculture et de l'Agroalimentaire, Ottawa, Ontario",0,2769074
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Employment and Social Development, Ottawa, Ontario","Emploi et du Développement social, Ottawa, Ontario",0,334138
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Foreign Affairs Trade and Development, Ottawa, Ontario","Affaires étrangères du Commerce et du Développement, Ottawa, Ontario",0,132084
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Health, Ottawa, Ontario","Santé, Ottawa, Ontario",0,312912
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","National Defence, Ottawa, Ontario","Défense nationale, Ottawa, Ontario",0,521509
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Office of the Superintendent of Financial Institutions, Ottawa, Ontario","Bureau du surintendant des institutions financières, Ottawa, Ontario",0,1855009
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Public Works and Government Services, Gatineau, Quebec","Travaux publics et Services gouvernementaux, Gatineau, Québec",0,3601668
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Samson & Associates, Gatineau, Quebec","Samson & Associates, Gatineau, Québec",0,185055
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Service payments under $100,000 (106 payees)","Paiements de service inférieurs à 100 000 $ (106 bénéficiaires)",0,507767
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","Shared Services Canada, Gatineau, Quebec","Services partagés Canada, Gatineau, Québec",0,2426459
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","TPG Technology Consulting Ltd, Ottawa, Ontario","TPG Technology Consulting Ltd, Ottawa, Ontario",0,787979
2024/2025,24,"Veterans Affairs","Anciens Combattants",021,"Department of Veterans Affairs","Ministère des Anciens Combattants",089,"Other Services","Autres services","VidCruiter Inc., Moncton, New Brunswick","VidCruiter Inc., Moncton, Nouveau-Brunswick",0,152650
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",040,"Business Services","Services commerciaux",,,87600,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",040,"Business Services","Services commerciaux","Service payments under $100,000 (29 payees)","Paiements de service inférieurs à 100 000 $ (29 bénéficiaires)",0,87600
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",044,"Training and Educational Services","Services d'enseignement et de formation",,,414775,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",044,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (19 payees)","Paiements de service inférieurs à 100 000 $ (19 bénéficiaires)",0,414775
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",046,"Protection Services","Services de protection",,,51638,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",046,"Protection Services","Services de protection","Service payments under $100,000 (11 payees)","Paiements de service inférieurs à 100 000 $ (11 bénéficiaire)",0,51638
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",082,"Special Fees and Services","Frais et services spéciaux",,,27442,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (7 payees)","Paiements de service inférieurs à 100 000 $ (7 bénéficiaires)",0,27442
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,95183,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (1 payees)","Paiements de service inférieurs à 100 000 $ (1 bénéficiaire)",0,95183
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",089,"Other Services","Autres services",,,96884,0
2024/2025,24,"Veterans Affairs","Anciens Combattants",021a,"Veterans Review and Appeal Board","Tribunal des anciens combattants (révision et appel)",089,"Other Services","Autres services","Service payments under $100,000 (3 payees)","Paiements de service inférieurs à 100 000 $ (3 bénéficiaires)",0,96884
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux",,,286783388,0
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Canada Revenue Agency, Ottawa, Ontario","Agence du revenu du Canada, Ottawa, Ontario",0,3747128
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Department of Canadian Heritage, Gatineau, Quebec","Ministère du Patrimoine canadien, Gatineau, Québec",0,710619
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Department of Employment and Social Development, Gatineau, Quebec","Ministère de l'Emploi et du Développement social, Gatineau, Québec",0,162692453
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,1768323
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Iron Mountain Canada Corporation, Toronto, Ontario","Iron Mountain Canada Corporation, Toronto, Ontario",0,1334805
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,200000
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Public Health Agency of Canada, Ottawa, Ontario","Agence de la santé publique du Canada, Ottawa, Ontario",0,6133078
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Service payments under $100,000 (159 payees)","Paiements de service inférieurs à 100 000 $ (159 bénéficiaires)",0,789362
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Service Star Building Cleaning Inc., Ottawa, Ontario","Service Star Building Cleaning Inc., Ottawa, Ontario",0,667920
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Storagevault Canada Inc., Kitchener, Ontario","Storagevault Canada Inc., Kitchener, Ontario",0,200541
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","Sun Life Assurance Company of Canada, Montréal, Quebec","Sun Life du Canada compagnie d'assurance-vie, Montréal, Québec",0,108347409
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",040,"Business Services","Services commerciaux","5026488 Ontario Inc., Ottawa, Ontario","5026488 Ontario Inc., Ottawa, Ontario",0,191750
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",041,"Legal Services","Services juridiques",,,17720821,0
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",041,"Legal Services","Services juridiques","Department of Justice, Ottawa, Ontario","Ministère de la Justice, Ottawa, Ontario",0,17419620
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",041,"Legal Services","Services juridiques","Public Prosecution Service of Canada, Ottawa, Ontario","Service des poursuites pénales du Canada, Ottawa, Ontario",0,265244
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",041,"Legal Services","Services juridiques","Service payments under $100,000 (5 payees)","Paiements de service inférieurs à 100 000 $ (5 bénéficiaires)",0,35957
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",042,"Engineering and Architectural Services","Services techniques et d'architecture",,,3171217,0
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",042,"Engineering and Architectural Services","Services techniques et d'architecture","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,3044800
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",042,"Engineering and Architectural Services","Services techniques et d'architecture","Service payments under $100,000 (13 payees)","Paiements de service inférieurs à 100 000 $ (13 bénéficiaires)",0,126417
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche",,,9968001,0
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Advanis Inc., Edmonton, Alberta","Advanis Inc., Edmonton, Alberta",0,340900
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Alberta Health Services, Edmonton, Alberta","Alberta Health Services, Edmonton, Alberta",0,179780
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Carleton University, Ottawa, Ontario","Carleton University, Ottawa, Ontario",0,161385
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Centre hospitalier universitaire Sainte-Justine, Montréal, Quebec","Centre hospitalier universitaire Sainte-Justine, Montréal, Québec",0,1791383
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale, Québec, Quebec","Centre intégré universitaire de santé et de services sociaux de la Capitale-Nationale, Québec, Québec",0,179780
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","CCI Research Inc., Orangeville, Ontario","CCI Research Inc., Orangeville, Ontario",0,294400
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Décary-Hétu D, Montréal, Quebec","Décary-Hétu D, Montréal, Québec",0,135285
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Department of the Environment, Gatineau, Quebec","Ministère de l'Environnement, Gatineau, Québec",0,281888
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Department of Crown-Indigenous Relations and Northern Affairs, Gatineau, Quebec","Ministère des Relations Couronne-Autochtones et des Affaires du Nord, Gatineau, Québec",0,442500
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Department of Natural Resources, Ottawa, Ontario","Ministère des Ressources naturelles, Ottawa, Ontario",0,125000
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Hospital for Sick Children, Toronto, Ontario","Hospital for Sick Children, Toronto, Ontario",0,179780
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Institut national de santé publique du Québec, Québec, Quebec","Institut national de santé publique du Québec, Québec, Québec",0,120127
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Intrinsik Corporation, Mississauga, Ontario","Intrinsik Corporation, Mississauga, Ontario",0,135231
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","IWK Health Centre, Halifax, Nova Scotia","IWK Health Centre, Halifax, Nouvelle-Écosse",0,179330
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,677843
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Ottawa Hospital Research Institute, Ottawa, Ontario","Institut de recherche de l'Hôpital d'Ottawa, Ottawa, Ontario",0,117613
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Parachute Leaders in Injury Prevention, Toronto, Ontario","Parachute Leaders in Injury Prevention, Toronto, Ontario",0,251541
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Provincial Health Services Authority, Burnaby, British Columbia","Provincial Health Services Authority, Burnaby, Colombie-Britannique",0,588280
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","R A Malatest and Associates Ltd, Victoria, British Columbia","R A Malatest and Associates Ltd, Victoria, Colombie-Britannique",0,154373
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Risk Sciences International Inc., Ottawa, Ontario","Risk Sciences International Inc., Ottawa, Ontario",0,452755
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Service payments under $100,000 (146 payees)","Paiements de service inférieurs à 100 000 $ (146 bénéficiaires)",0,1882863
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Statistics Canada, Ottawa, Ontario","Statistique Canada, Ottawa, Ontario",0,119240
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","SGS Axys Analytical Services Ltd, Toronto, Ontario","SGS Axys Analytical Services Ltd, Toronto, Ontario",0,167560
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","SLR Consulting (Canada), Vancouver, British Columbia","SLR Consulting (Canada), Vancouver, Colombie-Britannique",0,145261
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","Tetra Tech Sciences, Denver, Colorado","Tetra Tech Sciences, Denver, Colorado",0,315404
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","University of Calgary, Calgary, Alberta","University of Calgary, Calgary, Alberta",0,175428
2024/2025,11,Health,Santé,022,"Department of Health","Ministère de la Santé",043,"Scientific and Research Services","Services scientifiques et de recherche","University of California, Los Angeles, California","University of California, Los Angeles, Californie",0,100488
