Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Health, Ottawa, Ontario",0,224999
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Insitu Language Services, Gatineau, Quebec",0,129518
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","IBM Canada Ltd, Markham, Ontario",0,114400
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,103936
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Language Research Development Group, Montréal, Quebec",0,1911066
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Learning Tree International, Ottawa, Ontario",0,127109
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Prosci Canada ULC, Halifax, Nova Scotia",0,170599
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Public Service Commission, Ottawa, Ontario",0,170317
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Service payments under $100,000 (1,880 payees)",0,4872265
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","SETC Training, Ottawa, Ontario",0,126940
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","The Retirement Planning Institute, Ottawa, Ontario",0,157161
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Treasury Board Secretariat, Ottawa, Ontario",0,160130
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","Université Sainte-Anne, Pointe-de-l'Église, Nova Scotia",0,101721
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",044,"Training and Educational Services","University of Ottawa, Ottawa, Ontario",0,225925
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",045,"Health and Welfare Services",,7774776,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",045,"Health and Welfare Services","Health, Ottawa, Ontario",0,1401176
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",045,"Health and Welfare Services","March Of Dimes Canada, Toronto, Ontario",0,199938
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",045,"Health and Welfare Services","Service payments under $100,000 (17,458 payees)",0,6045804
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",045,"Health and Welfare Services","VitalLife, Winnipeg, Manitoba",0,127858
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services",,7334059,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services","Canadian Corps of Commissionaires, Ottawa, Ontario",0,5297359
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services","Commissionnaires du Québec, Montréal, Quebec",0,1162437
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services","Public Works and Government Services Canada, Gatineau, Quebec",0,185143
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services","Royal Canadian Mounted Police, Ottawa, Ontario",0,164405
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",046,"Protection Services","Service payments under $100,000 (604 payees)",0,524715
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services",,205543596,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","A Hundred Answers Consulting, Ottawa, Ontario",0,1289625
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Adobe Systems Canada Inc, Ottawa, Ontario",0,3378521
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Avaleris Inc, Ottawa, Ontario",0,326112
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,364114
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Bronson Consulting, Ottawa, Ontario",0,385090
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Cache Consulting Corporation, Ottawa, Ontario",0,6266674
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Calian Technologies Ltd, Ottawa, Ontario",0,991143
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Canada Border Services Agency, Ottawa, Ontario",0,2540500
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","CORADIX Technology Consulting Ltd, Ottawa, Ontario",0,435793
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Dallian Enterprises Inc, Ottawa, Ontario",0,141818
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Deloitte & Touche LLP, Toronto, Ontario",0,645000
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Donna Cona Inc, Ottawa, Ontario",0,2383009
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Enterprise Systems and Solutions Group, Ottawa, Ontario",0,230897
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Ernst & Young, Toronto, Ontario",0,4379571
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","IT/NET Ottawa Inc, Ottawa, Ontario",0,547107
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","M'PACT Inc, Montréal, Quebec",0,119743
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Microsoft Canada Inc, Mississauga, Ontario",0,323815
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Mindwire Systems Ltd, Ottawa, Ontario",0,1235444
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","NavPoint Consulting Group Inc, Ottawa, Ontario",0,111636
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Oracle Canada, Mississauga, Ontario",0,1106173
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","PrecisionERP Inc, Ottawa, Ontario",0,285888
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","PricewaterhouseCoopers Canada, Toronto, Ontario",0,7404764
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Procom Consultants Group Ltd, Toronto, Ontario",0,4116116
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1989780
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Randstad Interim Inc, Toronto, Ontario",0,1137386
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Service payments under $100,000 (74 payees)",0,1860988
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Shared Services Canada, Gatineau, Quebec",0,138337138
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Systematix IT Solutions Inc, Montréal, Quebec",0,3072590
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Systemscope Inc, Ottawa, Ontario",0,250041
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","SABA Software Inc, Redwood Shores, California",0,125090
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","SAP Canada Inc, Toronto, Ontario",0,756450
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","SI Systems Ltd, Calgary, Alberta",0,13249326
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","The VCAN Group Inc, Ottawa, Ontario",0,141674
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","TRM Technologies Inc, Ottawa, Ontario",0,1245674
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,593175
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Xerox Canada Ltd, Toronto, Ontario",0,3562717
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",047,"Informatics Services","Zernam Enterprise Inc, Ottawa, Ontario",0,213014
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting",,26387840,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Alliance Events, Ottawa, Ontario",0,249025
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Altis Specialized Professional Resources, Ottawa, Ontario",0,258481
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","BDO Canada LLP, Ottawa, Ontario",0,633044
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Canada Revenue Agency, Ottawa, Ontario",0,569342
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","CAE Inc, Montréal, Quebec",0,224440
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Deloitte & Touche LLP, Toronto, Ontario",0,4937601
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Donna Cona Inc, Ottawa, Ontario",0,357892
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Ernst & Young, Toronto, Ontario",0,428660
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Evaluation Personnel Selection International, Gatineau, Quebec",0,295993
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Gartner Inc, Toronto, Ontario",0,778159
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Goss Gilroy Inc, Ottawa, Ontario",0,174663
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Government of British Columbia, Victoria, British Columbia",0,100000
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Government of New Brunswick, Fredericton, New Brunswick",0,110023
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","GCStrategies Incorporated, Ottawa, Ontario",0,283823
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Hill + Knowlton Strategies Canada, Ottawa, Ontario",0,243759
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Instrux Media, Ottawa, Ontario",0,207745
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Office of the Superintendent of Financial Institutions, Ottawa, Ontario",0,630000
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","PricewaterhouseCoopers Canada, Toronto, Ontario",0,9879670
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Procom Consultants Group Ltd, Toronto, Ontario",0,384006
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Public Works and Government Services Canada, Gatineau, Quebec",0,302961
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Raymond Chabot Grant Thornton LLP, Ottawa, Ontario",0,148149
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Saskatchewan Apprenticeship and Trade Certification Commission, Regina, Saskatchewan",0,136353
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Service payments under $100,000 (169 payees)",0,2126111
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Social Research and Demonstration Corporation, Ottawa, Ontario",0,104975
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","Statistics Canada, Ottawa, Ontario",0,149898
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","SI Systems Ltd, Calgary, Alberta",0,1664430
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","The AIM group Inc, Ottawa, Ontario",0,135450
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","The Right Door Consulting & Solutions Inc, Ottawa, Ontario",0,558513
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","User testing Inc, Mountain View, California",0,115345
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",048,"Management Consulting","York University, Toronto, Ontario",0,199329
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",082,"Special Fees and Services",,1710118,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",082,"Special Fees and Services","International Social Security, Geneva, Switzerland",0,268738
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",082,"Special Fees and Services","Service payments under $100,000 (1,564 payees)",0,1441380
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",086,"Temporary Help Services",,759999,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",086,"Temporary Help Services","GSI International Consulting Group, Toronto, Ontario",0,167883
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",086,"Temporary Help Services","Service payments under $100,000 (20 payees)",0,329489
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",086,"Temporary Help Services","Systematix IT Solutions Inc, Montréal, Quebec",0,130074
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",086,"Temporary Help Services","Systemscope Inc, Ottawa, Ontario",0,132553
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services",,8688229,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","CLS Lexitech Ltd, Dieppe, New Brunswick",0,125935
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","CSF Translation & Language Solutions, Québec, Quebec",0,674358
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","Lionbridge, Dieppe, New Brunswick",0,105887
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","Open Text Corporation, Brossard, Quebec",0,344465
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,6090624
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","Service payments under $100,000 (235 payees)",0,650165
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",087,"Interpretation and Translation Services","Ubiqus Ottawa Inc, Ottawa, Ontario",0,696795
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services",,3039827,0
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Charron Human Resources Inc, Ottawa, Ontario",0,161400
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Office of the Superintendent of Financial Institutions, Ottawa, Ontario",0,129000
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Projectpro Coporation, Manotick, Ontario",0,102420
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Public Service Commission, Ottawa, Ontario",0,106029
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Samson & Associés, Gatineau, Quebec",0,174573
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Service payments under $100,000 (406 payees)",0,2099805
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Textus Inc, Saint-Jean-Sur-Richelieu, Quebec",0,101600
2018/2019,12,"Families, Children and Social Development",014,"Department of Employment and Social Development",089,"Other Services","Treasury Board Secretariat, Ottawa, Ontario",0,165000
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",040,"Business Services",,1203222,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",040,"Business Services","Raymond Chabot Grant Thornton, Ottawa, Ontario",0,424788
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",040,"Business Services","Royal Moving and Storage, Ottawa, Ontario",0,160586
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",040,"Business Services","Service payments under $100,000 (336 payees)",0,617848
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",041,"Legal Services",,90558,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",041,"Legal Services","Service payments under $100,000 (3 payees)",0,90558
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",043,"Scientific and Research Services",,277880,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",043,"Scientific and Research Services","Phoenix Strategic Perspectives, Ottawa, Ontario",0,105843
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",043,"Scientific and Research Services","Service payments under $100,000 (7 payees)",0,172037
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",044,"Training and Educational Services",,747860,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",044,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,100280
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",044,"Training and Educational Services","House of Commons, Ottawa, Ontario",0,139205
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",044,"Training and Educational Services","Service payments under $100,000 (358 payees)",0,508375
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",045,"Health and Welfare Services",,50909,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",045,"Health and Welfare Services","Service payments under $100,000 (4 payees)",0,50909
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",046,"Protection Services",,290093,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",046,"Protection Services","Public Works and Government Services Canada, Gatineau, Quebec",0,259957
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",046,"Protection Services","Service payments under $100,000 (102 payees)",0,30136
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services",,41508382,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Adga Group, Ottawa, Ontario",0,942021
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Altruistc Informatics, Ottawa, Ontario",0,184612
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","ADRM Technology Consulting, Ottawa, Ontario",0,136562
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Bell Canada, Montréal, Quebec",0,4300030
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Closereach Ltd, Ottawa, Ontario",0,112006
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Compugen Inc, Richmond Hill, Ontario",0,1133287
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Coradix Technology, Ottawa, Ontario",0,6051623
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Donna Cona Inc, Nepean, Ontario",0,174564
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Eagle Professional Resources, Ottawa, Ontario",0,956179
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Equasion Business Technologies, Ottawa, Ontario",0,275615
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Excel Human Resources, Ottawa, Ontario",0,551321
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Fujitsu Consulting Inc, Toronto, Ontario",0,1014871
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Gartner Inc, Stamford, Connecticut",0,165206
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Helm's Deep Consultation, Ottawa, Ontario",0,196992
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Ibiska Telecom Inc, Ottawa, Ontario",0,153661
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","IBM Canada, Toronto, Ontario",0,12134778
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","ITnet Consulting, Ottawa, Ontario",0,813221
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Leo-Pisces Services Group, Brampton, Ontario",0,192853
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Like 10 Inc, Ottawa, Ontario",0,622080
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Lumina IT Inc, Nepean, Ontario",0,208882
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Maxsys, Ottawa, Ontario",0,256922
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Messa Consulting, Ottawa, Ontario",0,636032
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Mindwire Systems Ltd, Ottawa, Ontario",0,382258
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,4024075
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Myticas Consulting Inc, Ottawa, Ontario",0,447728
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","OpenFrame Technologies Inc, Kirkland, Quebec",0,203038
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Orangutech Inc, Ottawa, Ontario",0,936488
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Procom Consultants Group Ltd, Toronto, Ontario",0,1896983
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Proex Inc, North York, Ontario",0,105803
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Ranstad Interim Inc, Ottawa, Ontario",0,169555
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Service payments under $100,000 (41 payees)",0,873707
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","SI Systems Ltd, Calgary, Alberta",0,592090
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,232425
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","Versatil BPI Inc, Gatineau, Quebec",0,274584
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",047,"Informatics Services","2Keys Corporation, Toronto, Ontario",0,156330
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting",,5227392,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Altis Human Resources Inc, Ottawa, Ontario",0,477311
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Artemp Personnel Services, Ottawa, Ontario",0,383580
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Assembly Of First Nations,  Ottawa, Ontario",0,100000
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Civix, Toronto, Ontario",0,418763
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Compugen Inc, Richmond Hill, Ontario",0,569760
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","CMS Human Resources Consultants Inc, Ottawa, Ontario",0,139893
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Donna Cona Inc,  Nepean, Ontario",0,184000
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Gartner Inc, Stamford, Connecticut",0,143044
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Hackett Consulting Inc, Kemptville, Ontario",0,198447
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Leo-Pisces Services Group, Brampton, Ontario",0,290072
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","NavPoint Consulting Group Inc, Ottawa, Ontario",0,193905
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Protak Consulting Group Inc, Ottawa, Ontario",0,222925
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Samson & Associates, Gatineau, Quebec",0,190836
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Service payments under $100,000 (108 payees)",0,1399856
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",048,"Management Consulting","Statistics Canada, Ottawa, Ontario",0,315000
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",082,"Special Fees and Services",,533312,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",082,"Special Fees and Services","Service payments under $100,000 (196 payees)",0,533312
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",086,"Temporary Help Services",,1077852,0
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",086,"Temporary Help Services","Altis Human Resources Inc, Ottawa, Ontario",0,222749
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",086,"Temporary Help Services","IBM Canada, Toronto, Ontario",0,306248
2018/2019,33,"Democratic Institutions",015,"Office of the Chief Electoral Officer",086,"Temporary Help Services","Lumina IT Inc, Ottawa, Ontario",0,301530
