Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Deer Lodge Centre, Winnipeg, Manitoba",0,4997077
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Dr Georges-L Dumont University Hospital Centre, Moncton, New Brunswick",0,4819078
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Dr Steven Spiess Inc, Hubley, Nova Scotia",0,305110
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Durand D, Sherbrooke, Quebec",0,156315
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Eastern Health, St. John's, Newfoundland and Labrador",0,4584702
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","George Derby Centre, Burnaby, British Columbia",0,2623344
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Health, Ottawa, Ontario",0,146081
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","High-Crest Enterprises Ltd, Springhill, Nova Scotia",0,1264744
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Hodgson F, Nepean, Ontario",0,151537
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Horizon Health Network, Fredericton, New Brunswick",0,8190229
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","JJ Medical Inc, Mira Road, Nova Scotia",0,127300
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Medavie Blue Cross, Moncton, New Brunswick",0,21564062
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Mental Health Commission of Canada, Calgary, Alberta",0,243066
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Miami VA Health Care Systems, Miami, Florida",0,173356
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Ministry of Provincial Revenue, Victoria, British Columbia",0,240734
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Miramichi Senior Citizens Home, Miramichi, New Brunswick",0,852699
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","MD Gagnon Medicine Professional Corporation, Hamilton, Ontario",0,105068
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Nova Scotia Health Authority, Halifax, Nova Scotia",0,34809065
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Ontario Minister of Finance, Toronto, Ontario",0,4695409
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Parkwood Hospital, London, Ontario",0,21616579
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Providence Health Care, Vancouver, British Columbia",0,175681
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Régie de l'assurance maladie du Québec, Québec, Quebec",0,262803
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Regina Qu'Appelle Health, Regina, Saskatchewan",0,6260489
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Royal Ottawa Health Care Group, Ottawa, Ontario",0,5356484
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Service payments under $100,000 (54,696 payees)",0,149929681
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Sherbrooke Community Centre, Saskatoon, Saskatchewan",0,715040
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","St Joseph's Health Care, London, Ontario",0,5187719
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","St Martha's Regional Hospital, Antigonish, Nova Scotia",0,483720
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Sunnybrook & Women's College, Toronto, Ontario",0,30937423
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","The Perley Rideau, Ottawa, Ontario",0,12385610
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Total Ability, Saint John, New Brunswick",0,333042
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Tourigny M, Lac-Beauport, Quebec",0,365365
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Vancouver Coastal Health, Vancouver, British Columbia",0,6267802
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Victoria Point  Rehab Inc, Scarborough, Ontario",0,2018518
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Villa Chaleur Inc, Moncton, New Brunswick",0,124012
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",45,"Health and Welfare Services","Workplace Health & Cost Solutions Ltd, Vaughan, Ontario",0,237180
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",46,"Protection Services",,1178919,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",46,"Protection Services","Commissionaires, Ottawa, Ontario",0,147879
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",46,"Protection Services","Commissionaires, Saint John, New Brunswick",0,607526
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",46,"Protection Services","Foreign Affairs, Trade and Development, Ottawa, Ontario",0,262611
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",46,"Protection Services","Service payments under $100,000 (31 payees)",0,160903
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",47,"Informatics Services",,2156670,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",47,"Informatics Services","OQ Measures, Salt Lake City, Utah",0,2155870
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",47,"Informatics Services","Service payments under $100,000 (1 payee)",0,800
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",48,"Management Consulting",,162302,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",48,"Management Consulting","Service payments under $100,000 (7 payees)",0,162302
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",82,"Special Fees and Services",,493306,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",82,"Special Fees and Services","Service payments under $100,000 (328 payees)",0,493306
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",86,"Temporary Help Services",,585311,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",86,"Temporary Help Services","Foreign Affairs, Trade and Development, Ottawa, Ontario",0,469921
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",86,"Temporary Help Services","Service payments under $100,000 (16 payees)",0,115390
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",87,"Interpretation and Translation Services",,1745634,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",87,"Interpretation and Translation Services","Public Works and Government Services, Gatineau, Quebec",0,1665688
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",87,"Interpretation and Translation Services","Service payments under $100,000 (7 payees)",0,79946
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services",,5564312,0
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","Employment and Social Development, Ottawa, Ontario",0,342072
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","Office of the Superintendent of Financial Institutions, Ottawa, Ontario",0,969210
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","PricewaterhouseCoopers LLP, Ottawa, Ontario",0,374163
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","Public Works and Government Services, Gatineau, Quebec",0,1502460
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","Service payments under $100,000 (98 payees)",0,775472
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","Shared Services Canada, Gatineau, Quebec",0,650766
2017/2018,24,"Veterans Affairs",021,"Department of Veterans Affairs",89,"Other Services","TPG Technology Consulting Ltd, Ottawa, Ontario",0,950169
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",40,"Business Services",,196848,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",40,"Business Services","Odgers Berndtson, Toronto, Ontario",0,117750
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",40,"Business Services","Service payments under $100,000 (22 payees)",0,79098
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",44,"Training and Educational Services",,81616,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",44,"Training and Educational Services","Service payments under $100,000 (9 payees)",0,81616
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",46,"Protection Services",,53122,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",46,"Protection Services","Service payments under $100,000 (15 payees)",0,53122
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",82,"Special Fees and Services",,13546,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",82,"Special Fees and Services","Service payments under $100,000 (6 payees)",0,13546
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",87,"Interpretation and Translation Services",,97480,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",87,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,97480
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",89,"Other Services",,16311,0
2017/2018,24,"Veterans Affairs",021a,"Veterans Review and Appeal Board",89,"Other Services","Service payments under $100,000 (4 payees)",0,16311
2017/2018,11,Health,022,"Department of Health",40,"Business Services",,13323844,0
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Employment and Social Development, Gatineau, Quebec",0,318600
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Environics Research Group Limited, Toronto, Ontario",0,163092
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Indian Affairs and Northern Development, Gatineau, Quebec",0,603569
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Iron Mountain Canada Corporation, Toronto, Ontario",0,930278
2017/2018,11,Health,022,"Department of Health",40,"Business Services","M A Independent Building Services Ltd, Manotick, Ontario",0,374463
2017/2018,11,Health,022,"Department of Health",40,"Business Services","National Research Council of Canada, Ottawa, Ontario",0,200002
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Public Health Agency of Canada, Ottawa, Ontario",0,9245422
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Public Works and Government Services, Gatineau, Quebec",0,533001
2017/2018,11,Health,022,"Department of Health",40,"Business Services","Service payments under $100,000 (262 payees)",0,955417
2017/2018,11,Health,022,"Department of Health",41,"Legal Services",,21465019,0
2017/2018,11,Health,022,"Department of Health",41,"Legal Services","Jones B, Ottawa, Ontario",0,219973
2017/2018,11,Health,022,"Department of Health",41,"Legal Services","Justice, Ottawa, Ontario",0,21072632
2017/2018,11,Health,022,"Department of Health",41,"Legal Services","Office of the Director of Public Prosecutions, Ottawa, Ontario",0,108504
2017/2018,11,Health,022,"Department of Health",41,"Legal Services","Service payments under $100,000 (8 payees)",0,63910
2017/2018,11,Health,022,"Department of Health",42,"Engineering and Architectural Services",,515676,0
2017/2018,11,Health,022,"Department of Health",42,"Engineering and Architectural Services","Public Services and Procurement Canada, Gatineau, Quebec",0,343945
2017/2018,11,Health,022,"Department of Health",42,"Engineering and Architectural Services","Service payments under $100,000 (24 payees)",0,171731
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services",,14050632,0
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Bedard Adme Tox Solutions, Kirkland, Quebec",0,117430
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","BDO Canada LLP, Ottawa, Ontario",0,130050
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Carleton University, Ottawa, Ontario",0,103620
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Centre hospitalier universitaire Sainte-Justine, Montréal, Quebec",0,1360898
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Charles River Laboratories, Edinburgh, United Kingdom",0,399244
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Dalhousie University, Halifax, Nova Scotia",0,150540
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Environment, Gatineau, Quebec",0,509728
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Foundation for Advancing Family Medicine of the College of Family Physicians of Canada, Mississauga, Ontario",0,246606
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Fundacio Institut de Recerca contra la Leucèmia Josep Carreras, Barcelona, Spain",0,100000
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Indian Affairs and Northern Development, Gatineau, Quebec",0,440000
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","King L, Guelph, Ontario",0,198375
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","National Academies of Sciences Engineering and Medicine, Washington, District of Columbia",0,104500
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Natural Resources Sciences and Engineering Research Council, Ottawa, Ontario",0,137915
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Ontario Agency for Health Protection and Promotion, Toronto, Ontario",0,120000
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Paraza Pharma Inc, Saint-Laurent, Quebec",0,106000
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Provincial Health Services Authority, Vancouver, British Columbia",0,245639
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Public Health Agency of Canada, Ottawa, Ontario",0,368540
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Risk Sciences International Inc, Ottawa, Ontario",0,471993
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Sanexen Services Environnementaux Inc, Brossard, Quebec",0,288814
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Service payments under $100,000 (118 payees)",0,2563378
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Statistics Canada, Ottawa, Ontario",0,4053236
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Summit Toxicology LLP, Bozeman, Montana",0,336707
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Tetra Tech Sciences, Denver, Colorado",0,266945
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","Université de Montréal, Montréal, Quebec",0,112400
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","University of Cincinnati, Cincinnati, Ohio",0,177179
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","University of Toronto, Toronto, Ontario",0,243161
2017/2018,11,Health,022,"Department of Health",43,"Scientific and Research Services","University of Waterloo, Waterloo, Ontario",0,697734
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services",,6218605,0
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","École de langues La Cité Inc, Ottawa, Ontario",0,227495
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Académie de formation linguistique, Ottawa, Ontario",0,154998
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","ABCE Language School Inc, Ottawa, Ontario",0,368627
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Fast Forward French, Kanata, Ontario",0,231209
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Global Knowledge (Canada), Toronto, Ontario",0,107417
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Knowledge Circle Learning Services Inc, Ottawa, Ontario",0,111051
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Retirement Planning Institute, Ottawa, Ontario",0,177604
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","Service payments under $100,000 (900 payees)",0,4534551
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","University of Ottawa, Ottawa, Ontario",0,135733
2017/2018,11,Health,022,"Department of Health",44,"Training and Educational Services","3261620 Canada Inc, Gatineau, Quebec",0,169920
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services",,236955408,0
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Alberta Health Services, Edmonton, Alberta",0,166474
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Amdocs, Winnipeg, Manitoba",0,464166
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Anderson B J (Dr) Professional Corporation, Cardston, Alberta",0,114134
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Ashton M (Dr), Sèvres, France",0,104347
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Attallah C (Dr) Dental Corporation, Etobicoke, Ontario",0,128951
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","ALS Canada Ltd, Toronto, Ontario",0,232479
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Babazadeh K (Dr), North Vancouver, British Columbia",0,108849
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Bayshore Healthcare Ltd, Mississauga, Ontario",0,4596729
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Bellegarde and Associates Inc, Whitecap, Saskatchewan",0,136122
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Best Interest Consulting, Prince Albert, Saskatchewan",0,135364
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Birsila A, Ottawa, Ontario",0,128643
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Blackstar C, North Battleford, Saskatchewan",0,109204
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Borges L C (Dr), Winnipeg, Manitoba",0,102040
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Botha I (Dr) Dental Corportion, Winnipeg, Manitoba",0,133629
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Bresler J, Winnipeg, Manitoba",0,106807
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Breton Ability Centre, Sydney, Nova Scotia",0,107298
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Bruce I (Dr), Winnipeg, Manitoba",0,163621
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Butterworth G (Dr), Winnipeg, Manitoba",0,118365
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Chan J P (Dr) Dental Corportion, Winnipeg, Manitoba",0,119099
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Chowdhury T, Edmonton, Alberta",0,132727
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Christie Innomed Inc, Saint-Eustache, Quebec",0,127466
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Chun J (Dr) Dental Corporation, Winnipeg, Manitoba",0,214605
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Clinic Optical Dispensary, Winnipeg, Manitoba",0,163117
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Cormier M (Dr), Richibucto, New Brunswick",0,146942
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Derzko L Medical Corporation, Beauséjour, Manitoba",0,135804
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Dunlop A (Dr), Toronto, Ontario",0,112020
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Employment and Social Development, Gatineau, Quebec",0,312478
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Eurofins Environmental Testing Canada Inc, Downsview, Ontario",0,139810
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Express Scripts Canada, Mississauga, Ontario",0,170919906
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","First Choice Vision Centre, Stephenville, Newfoundland and Labrador",0,211606
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Fraser R, Orléans, Ontario",0,107715
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","FYidoctors, Calgary, Alberta",0,1885961
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Gette S, Cochrane, Alberta",0,110839
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Glossop Counselling, Cochrane, Alberta",0,152481
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Graham J, Saskatoon, Saskatchewan",0,130854
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Greenbird C L, Orillia, Ontario",0,121440
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Hébert G Psychology Professional Corporation, Ottawa, Ontario",0,101495
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Hakim Optical, Toronto, Ontario",0,138591
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Hameed S Professional Corporation, Hobbema, Alberta",0,221867
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Ho D (Dr), Winnipeg, Manitoba",0,151030
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","How Creative Solutions, Antigonish, Nova Scotia",0,152487
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Internal Dosimetry Revenue",0,362679
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Jackson D Counselling, St Paul, Alberta",0,111930
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Kairos Counselling Services, Edmonton, Alberta",0,121955
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Kang W Dental Corporation, Winnipeg, Manitoba",0,193273
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Kelly L Social Work Professional Corporation, Thunder Bay, Ontario",0,149340
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Lakeland Family Eyecare, St Paul, Alberta",0,135293
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Landmark Optical Company, Brandon, Manitoba",0,141040
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Larson Counselling Ltd, Calgary, Alberta",0,172800
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Lenscrafters Canada Inc, Toronto, Ontario",0,191715
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Lifespeak Inc, Toronto, Ontario",0,1353529
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Lifeways Inc, Edmonton, Alberta",0,109945
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Lockyer B (Dr), Dryden, Ontario",0,163477
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","MacIvor A D and MacIvor R W (Drs), Timmins, Ontario",0,148914
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Mah W (Dr) Dental Corporation, Winnipeg, Manitoba",0,139092
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Maxin Vision Services Ltd, Winnipeg, Manitoba",0,244039
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Mental Health Commission of Canada, Ottawa, Ontario",0,133198
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Miwayawin Health Care Solutions Ltd, Spruce Grove, Alberta",0,739198
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Moore Specs, Thompson, Manitoba",0,111336
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Natural Resources Sciences and Engineering Research Council, Ottawa, Ontario",0,418679
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","New Look Eyewear Inc, Québec, Quebec",0,186735
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Northern Lights Optometry Ltd, Whitehorse, Yukon",0,107827
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Nowlan and Moore Optometric Ltd, Winnipeg, Manitoba",0,110207
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Ontario Dental Association, Toronto, Ontario",0,747643
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Parkview Optometric Services Ltd, North Battleford, Saskatchewan",0,106834
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Peacock and Peacock, Edmonton, Alberta",0,145470
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Pearle Vision, Mason, Ohio",0,253501
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Pedabun Nursing Inc, Cambridge, Ontario",0,9022547
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Preferred Image Eyecare Ltd, Sydney, Nova Scotia",0,140241
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Public Works and Government Services, Gatineau, Quebec",0,119225
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Qualia Counselling Services, Ohsweken, Ontario",0,215892
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Redhead H (Dr), Roberts Creek, British Columbia",0,117927
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Rodillo M, Winnipeg, Manitoba",0,147848
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Sedor K Dental Corporation, Winnipeg, Manitoba",0,109031
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Seitz C K, Winnipeg, Manitoba",0,114000
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Service payments under $100,000 (7,233 payees)",0,33238219
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Sonego Psychological Services, Edmonton, Alberta",0,126224
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Sullivan and Associates Clinical Psychology, Thunder Bay, Ontario",0,309714
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Thomas B L (Dr), Meadow Lake, Saskatchewan",0,166538
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Thomas Training and Therapy Services, Winnipeg, Manitoba",0,104382
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Turcotte L (Dr), Dryden, Ontario",0,111819
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Univest Management Co Ltd, Pine Falls, Manitoba",0,188706
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Venture Healthcare Inc, Winnipeg, Manitoba",0,908360
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Visarra A (Dr), Winnipeg, Manitoba",0,112432
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Vogue Optical, Charlottetown, Prince Edward Island",0,481117
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Wakegijig B (Dr), Thunder Bay, Ontario",0,151874
2017/2018,11,Health,022,"Department of Health",45,"Health and Welfare Services","Walmart Canada Corp, Toronto, Ontario",0,260591
