Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",086,"Temporary Help Services","Services d'aide temporaire","138102 Canada Inc, Rimouski, Quebec","138102 Canada Inc, Rimouski, Québec",0,127698
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",086,"Temporary Help Services","Services d'aide temporaire","9468269 Canada Corp, Ottawa, Ontario","9468269 Canada Corp, Ottawa, Ontario",0,471672
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,24196443,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","All Languages Ltd, Toronto, Ontario","All Languages Ltd, Toronto, Ontario",0,139831
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Eagles For Translation And General Services, Ramallah, Palestine","Eagles For Translation And General Services, Ramallah, Palestine",0,520059
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Lionbridge Ltd, Brossard, Quebec","Lionbridge Ltd, Brossard, Québec",0,130226
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","LMB Interpretation Systems Inc, Montréal, Quebec","Systèmes et Services d'Interprétation LMB Inc, Montréal, Québec",0,179452
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Public Services and Procurement Canada, Gatineau, Quebec","Services publics et Approvisionnement Canada, Gatineau, Québec",0,19625936
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","PE Rostov OM, Ternopil, Ukraine","PE Rostov OM, Ternopil, Ukraine",0,336229
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Quality Translation Services, Sin El Fil, Lebanon","Quality Translation Services, Sin El Fil, Liban",0,110730
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (48 payees)","Paiements de service inférieurs à 100 000 $ (48 bénéficiaires)",0,1158107
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Skrivanek Baltic, Riga, Latvia","Skrivanek Baltic, Riga, Lettonie",0,742311
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","SNC-Lavalin Inc, Montréal, Quebec","SNC-Lavalin Inc, Montréal, Québec",0,504624
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Tereshchuk VH, Lviv, Ukraine","Tereshchuk VH, Lviv, Ukraine",0,368748
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Vita Tereshchuk, Wroclaw, Poland","Vita Tereshchuk, Wroclaw, Pologne",0,380190
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services",,,769850631,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","eVision Inc & Softsim Technologies Inc in Joint Venture, Montréal, Quebec","eVision Inc & Softsim Technologies Inc en coentreprise, Montréal, Québec",0,573204
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","A&B Tailor Shop Inc, Victoria, British Columbia","A&B Tailor Shop Inc, Victoria, Colombie-Britannique",0,347155
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Access Corporate Technologies Inc, Ottawa, Ontario","Access Corporate Technologies Inc, Ottawa, Ontario",0,861915
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Adirondack Information Management Inc, Ottawa, Ontario","Adirondack Information Management Inc, Ottawa, Ontario",0,240907
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Admiral Building Maintenance, Fredericton, New Brunswick","Admiral Building Maintenance, Fredericton, Nouveau-Brunswick",0,138500
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Airbus Defence and Space SA, Madrid, Spain","Airbus Defence and Space SA, Madrid, Espagne",0,315616
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Akkodis Canada Inc, Toronto, Ontario","Akkodis Canada Inc, Toronto, Ontario",0,16128404
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Alberta Ministry of Agriculture and Forestry, Edmonton, Alberta","Alberta Ministry of Agriculture and Forestry, Edmonton, Alberta",0,8469321
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Allied Container Systems, Calgary, Alberta","Allied Container Systems, Calgary, Alberta",0,1226505
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Altis Human Resources Inc, Ottawa, Ontario","Altis Human Resources Inc, Ottawa, Ontario",0,2339938
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Altis Recruitment & Technology Inc, Ottawa, Ontario","Altis Recruitment & Technology Inc, Ottawa, Ontario",0,4303641
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Amazon.com Inc, Seattle, Washington","Amazon.com Inc, Seattle, Washington",0,1432118
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","American Bureau of Shipping, Houston, Texas","American Bureau of Shipping, Houston, Texas",0,801918
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Arena Training Facility, Boilingbroke, Georgia","Arena Training Facility, Boilingbroke, Géorgie",0,113669
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Assessment and Training Solutions Consulting Corporation, Virginia Beach, Virginia","Assessment and Training Solutions Consulting Corporation, Virginia Beach, Virginie",0,130778
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Atkinsréalis Canada Inc, Montreal, Quebec","Atkinsréalis Canada Inc, Montréal, Québec",0,393536
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Atlific Hotels, Montréal, Quebec","Atlific Hotels, Montréal, Québec",0,1606100
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Australian Department of Defence, Canberra, Australia","Australian Department of Defence, Canberra, Australie",0,350000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","ACF Associates Inc, Peterborough, Ontario","ACF Associates Inc, Peterborough, Ontario",0,482445
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","ACT Inc, Ottawa, Ontario","ACT Inc, Ottawa, Ontario",0,362663
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","ADGA Group Consultants Inc, Ottawa, Ontario","ADGA Group Consultants Inc, Ottawa, Ontario",0,27462077
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","ADRM Technology Consulting Group Corp, Ottawa, Ontario","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,185725
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","AMS Imaging Inc, Ottawa, Ontario","AMS Imaging Inc, Ottawa, Ontario",0,214920
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Borden, Ontario","Fonds de la base, Borden, Ontario",0,201228
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Greenwood, Nova Scotia","Fonds de la base, Greenwood, Nouvelle-Écosse",0,697649
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Halifax, Nova Scotia","Fonds de la base, Halifax, Nouvelle-Écosse",0,1511287
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Moose Jaw, Saskatchewan","Fonds de la base, Moose Jaw, Saskatchewan",0,606111
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, North Bay, Ontario","Fonds de la base, North Bay, Ontario",0,254890
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Oromocto, New Brunswick","Fonds de la base, Oromocto, Nouveau-Brunswick",0,209817
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Petawawa, Ontario","Fonds de la base, Petawawa, Ontario",0,1771457
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Base Fund, Victoria, British Columbia","Fonds de la base, Victoria, Colombie-Britannique",0,1033510
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Battlespace Simulations Inc, Lakewood Ranch, Florida","Battlespace Simulations Inc, Lakewood Ranch, Floride",0,143982
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Beechwood Funeral Cemetery and Cremation Services, Ottawa, Ontario","Beechwood Services funéraires, cimetière et crémation, Ottawa, Ontario",0,138409
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Blue Water Sourcing Inc, Ottawa, Ontario","Blue Water Sourcing Inc, Ottawa, Ontario",0,187000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Boeing, Chicago, Illinois","Boeing, Chicago, Illinois",0,4142568
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Bornea Dynamics Limited, Ottawa, Ontario","Bornea Dynamics Limited, Ottawa, Ontario",0,477360
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Brown's Fine Food Services Inc, Kingston, Ontario","Brown's Fine Food Services Inc, Kingston, Ontario",0,249207
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","BMT Fleet Technology Ltd, Ottawa, Ontario","BMT Fleet Technology Ltd, Ottawa, Ontario",0,5440595
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Cache Computer Consulting Corp, Ottawa, Ontario","Cache Computer Consulting Corp, Ottawa, Ontario",0,921661
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Calian Group Ltd, Ottawa, Ontario","Calian Group Ltd, Ottawa, Ontario",0,54314460
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Canada Foreign Military Sales, New York, New York","Ventes militaires étrangères Canada, New York, New York",0,3767587
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Canada School of Public Service, Ottawa, Ontario","École de la fonction publique du Canada, Ottawa, Ontario",0,456431
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Canadian Development Consultants International Inc, Ottawa, Ontario","Canadian Development Consultants International Inc, Ottawa, Ontario",0,248143
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Canadian Forces Morale and Welfare Services, Ottawa, Ontario","Services de bien-être et moral des Forces canadiennes, Ottawa, Ontario",0,183817239
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Canadian Forces Morale Edmonton, Alberta","Fonds de la base, Edmonton, Alberta",0,1182183
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Carahsoft Technology Corp, Reston, Virginia","Carahsoft Technology Corp, Reston, Virginie",0,174777
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Centre Castor, Courcelette, Quebec","Centre Castor, Courcelette, Québec",0,112030
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Chantier Davie Canada Inc, Lévis, Quebec","Chantier Davie Canada Inc, Lévis, Québec",0,32798268
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Chris Carr Ltd, Geary, New Brunswick","Chris Carr Ltd, Geary, Nouveau-Brunswick",0,311418
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Christine's Tailor Shop, Dartmouth, Nova Scotia","Christine's Tailor Shop, Dartmouth, Nouvelle-Écosse",0,262799
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Cips/Qm Inc, Burlington, Ontario","Cips/Qm Inc, Burlington, Ontario",0,210100
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","CloseReach Ltd, Ottawa, Ontario","CloseReach Ltd, Ottawa, Ontario",0,588169
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Code 4 Canada, Toronto, Ontario","Code 4 Canada, Toronto, Ontario",0,284913
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Cofomo Inc, Montréal, Quebec","Cofomo Inc, Montréal, Québec",0,819535
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Cofomo Inc, Ottawa, Ontario","Cofomo Inc, Ottawa, Ontario",0,2915759
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Colliers Project Leaders Inc, Ottawa, Ontario","Colliers Maîtres de projets Inc, Ottawa, Ontario",0,324250
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Colt Canada Corporation, Kitchener, Ontario","Colt Canada Corporation, Kitchener, Ontario",0,343959
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Commerce Decisions Limited, Abingdon, United Kingdom","Commerce Decisions Limited, Abingdon, Royaume-Uni",0,357573
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Commissionaires, Ottawa, Ontario","Commissionnaires, Ottawa, Ontario",0,1108982
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Communications Security Establishment Canada, Ottawa, Ontario","Centre de la sécurité des télécommunications Canada, Ottawa, Ontario",0,5610894
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Communitech Corporation, Kitchener, Ontario","Communitech Corporation, Kitchener, Ontario",0,695340
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Contract Community Inc, Ottawa, Ontario","Contract Community Inc, Ottawa, Ontario",0,575237
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Convergint Technologies Ltd, Calgary, Alberta","Convergint Technologies Ltd, Calgary, Alberta",0,230679
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Coradix Technology Consulting Ltd, Ottawa, Ontario","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,2732946
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Correctional Service Canada, Ottawa, Ontario","Service correctionnel Canada, Ottawa, Ontario",0,157769
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Crisis24 Inc, Annapolis, Maryland","Crisis24 Inc, Annapolis, Maryland",0,154489
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Cubic Corporation, San Diego, California","Cubic Corporation, San Diego, Californie",0,3980535
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","CBCL Ltd, Halifax, Nova Scotia","CBCL Ltd, Halifax, Nouvelle-Écosse",0,1520544
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","CFB Kingston Bldg H55, Kingston, Ontario","CFB Kingston Bldg H55, Kingston, Ontario",0,1559418
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","CVL Information Solutions Inc, Ottawa, Ontario","CVL Information Solutions Inc, Ottawa, Ontario",0,105924
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Dalhousie University, Halifax, Nova Scotia","Dalhousie University, Halifax, Nouvelle-Écosse",0,222925
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Dalian Enterprises Inc, Ottawa, Ontario","Dalian Enterprises Inc, Ottawa, Ontario",0,164723
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Datifex Inc, Toronto, Ontario","Datifex Inc, Toronto, Ontario",0,635078
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Defence Accounts Receivable, Liverpool, Australia","Defence Accounts Receivable, Liverpool, Australie",0,500000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Defence Construction Canada, Ottawa, Ontario","Construction de Défense Canada, Ottawa, Ontario",0,4855548
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Defense Finance and Accounting Service, Indianapolis, Indiana","Defense Finance and Accounting Service, Indianapolis, Indiana",0,4605050
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Deloitte LLP, Toronto, Ontario","Deloitte S E N C R L/s r l, Toronto, Ontario",0,2766747
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Dillon Consulting Ltd, Toronto, Ontario","Dillon Consulting Ltd, Toronto, Ontario",0,360248
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Drasgow Consulting Group, Urbana, Illinois","Drasgow Consulting Group, Urbana, Illinois",0,145759
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Dynamic Personnel Consultants, Ottawa, Ontario","Dynamic Personnel Consultants, Ottawa, Ontario",0,105126
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","DBHS Security Consulting Inc, Ottawa, Ontario","DBHS Security Consulting Inc, Ottawa, Ontario",0,188663
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","DBS International, Ottawa, Ontario","DBS International, Ottawa, Ontario",0,135000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","DEMCEL Associates, Lombardy, Ontario","DEMCEL Associates, Lombardy, Ontario",0,773462
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Eiger Aerospace Consulting, Victoria, British Columbia","Eiger Aerospace Consulting, Victoria, Colombie-Britannique",0,101160
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Environment and Climate Change Canada, Gatineau, Quebec","Environnement et Changement climatique Canada, Gatineau, Québec",0,9784026
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","EnGlobe Corp, Québec, Quebec","EnGlobe Corp, Québec, Québec",0,125847
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Ernst & Young LLP, Toronto, Ontario","Ernst & Young s r l/S E N C R L, Toronto, Ontario",0,14176272
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Ernst & Young Orenda Corporate Finance Inc, Toronto, Ontario","Ernst & Young Orenda Corporate Finance Inc, Toronto, Ontario",0,911814
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Esri Canada Ltd, Toronto, Ontario","Esri Canada Ltd, Toronto, Ontario",0,1015123
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Executive Flight Centre Aviation Ltd, Calgary, Alberta","Executive Flight Centre Aviation Ltd, Calgary, Alberta",0,135177
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","EMS Technologies, Toronto, Ontario","EMS Technologies, Toronto, Ontario",0,368263
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Federal Reserve Bank of New York, New York, New York","Federal Reserve Bank of New York, New York, New York",0,1154622
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Ference & Company Consulting Ltd, Vancouver, British Columbia","Ference & Company Consulting Ltd, Vancouver, Colombie-Britannique",0,218840
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Fifalde Consulting Inc, Ottawa, Ontario","Fifalde Conseil Inc, Ottawa, Ontario",0,206702
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Firebird Aviation Services Inc, Kingston, Nova Scotia","Firebird Aviation Services Inc, Kingston, Nouvelle-Écosse",0,200719
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Fisheries and Oceans Canada, Ottawa, Ontario","Pêches et Océans Canada, Ottawa, Ontario",0,311430
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Gambit It Solutions Inc, Ottawa, Ontario","Gambit It Solutions Inc, Ottawa, Ontario",0,526009
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Gartner Inc, Toronto, Ontario","Gartner Inc, Toronto, Ontario",0,7338885
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","General Dynamics Corporation, Reston, Virginia","General Dynamics Corporation, Reston, Virginie",0,9213446
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Gestion Valcartier, Courcelette, Quebec","Gestion Valcartier, Courcelette, Québec",0,2765863
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Global Affairs Canada, Ottawa, Ontario","Affaires mondiales Canada, Ottawa, Ontario",0,136011
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Government of New Brunswick, Fredericton, New Brunswick","Gouvernement du Nouveau-Brunswick, Fredericton, Nouveau-Brunswick",0,1022654
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Green Light Consulting Inc, Toronto, Ontario","Green Light Consulting Inc, Toronto, Ontario",0,456607
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","GEMTEC Consulting Engineers and Scientists Limited, Hanwell, New Brunswick","GEMTEC Consulting Engineers and Scientists Limited, Hanwell, Nouveau-Brunswick",0,257229
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","GHD Group Pty Ltd, Waterloo, Ontario","GHD Group Pty Ltd, Waterloo, Ontario",0,191311
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Halifax Marine Towing Limited, Saint John, New Brunswick","Halifax Marine Towing Limited, Saint Jean, Nouveau-Brunswick",0,106708
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Halpenny Insurance Brokers Ltd, Ottawa, Ontario","Halpenny Insurance Brokers Ltd, Ottawa, Ontario",0,185157
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale",089,"Other Services","Autres services","Hard-Co Construction Ltd, Whitby, Ontario","Hard-Co Construction Ltd, Whitby, Ontario",0,540050
