Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2020/2021,16,"National Defence",018,"Department of National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",4917256,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Tactical Armoured Patrol Vehicle, Edmonton, Alberta",34534064,175260,34534064
2020/2021,16,"National Defence",018,"Department of National Defence","EllisDon Corporation / Kinetic Construction Ltd in Joint Venture, Victoria, British Columbia","General construction services - Fleet Maintenance Facility, Esquimalt, British Columbia",212155699,1985973,212155699
2020/2021,16,"National Defence",018,"Department of National Defence","EllisDon Corporation, Mississauga, Ontario","Declaration of Interest for Preselection of Design Builders Hangars, Petawawa, Ontario",134212720,5000,134212720
2020/2021,16,"National Defence",018,"Department of National Defence","Emcee Construction and Management Ltd, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",1427446,674381,674381
2020/2021,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",2462333,1205148,1205148
2020/2021,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",537580,495960,495960
2020/2021,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",754738,754738,754738
2020/2021,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Trenton, Ontario",11186673,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Emmons & Mitchell Construction 2000 Ltd, Kingston, Ontario","Construction Works - Buildings, Trenton, Ontario",3675567,972368,972368
2020/2021,16,"National Defence",018,"Department of National Defence","EntraTech Systems - Division of G & M, Burlington, Ontario","Construction Works - Buildings, Trenton, Ontario",1189395,489395,1189395
2020/2021,16,"National Defence",018,"Department of National Defence","Entreprise d'Électricité Sirois Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",765855,391398,765855
2020/2021,16,"National Defence",018,"Department of National Defence","Entreprise de Construction T E Q Inc, Saint-Jean-sur-Richelieu, Quebec","Construction Works - Buildings, Saint-Jean-sur-Richelieu, Quebec",23230594,106399,23179536
2020/2021,16,"National Defence",018,"Department of National Defence","Evolution Roofing Ltd, Dieppe, New Brunswick","Construction Works - Buildings, Halifax, Nova Scotia",545137,34642,545137
2020/2021,16,"National Defence",018,"Department of National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Construction Works - Buildings, Vancouver, British Columbia",3178883,2582105,2582105
2020/2021,16,"National Defence",018,"Department of National Defence","Excalibur Environmental Services Ltd, Edgerton, Alberta","Construction Works - Buildings, Wainwright, Alberta",884879,819679,819679
2020/2021,16,"National Defence",018,"Department of National Defence","Excel-7 Ltd, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba",8334005,3046872,3046872
2020/2021,16,"National Defence",018,"Department of National Defence","EBC Inc, Ancienne-Lorette, Quebec","Construction Works - Buildings, Valcartier, Quebec",144595717,7613154,7613154
2020/2021,16,"National Defence",018,"Department of National Defence","ENGIE Services inc, Montréal, Quebec","Construction Works - Buildings, Bagotville, Quebec",567383,91658,550677
2020/2021,16,"National Defence",018,"Department of National Defence","F & M Installations Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Esquimalt, British Columbia",6079000,112789,112789
2020/2021,16,"National Defence",018,"Department of National Defence","Farmer Construction Ltd, Victoria, British Columbia","Construction Works - Buildings, Esquimalt, British Columbia",836494,149519,149519
2020/2021,16,"National Defence",018,"Department of National Defence","Flynn Canada Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Shilo, Manitoba",825616,312483,312483
2020/2021,16,"National Defence",018,"Department of National Defence","Frank's Electric, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",346924,346924,346924
2020/2021,16,"National Defence",018,"Department of National Defence","Frecon Construction (Russell), Russell, Ontario","Construction Works - Buildings, Ottawa, Ontario",3364270,2518213,3364270
2020/2021,16,"National Defence",018,"Department of National Defence","Frecon Construction, Russell, Ontario","Construction Works - Buildings, Petawawa, Ontario",366839,366839,366839
2020/2021,16,"National Defence",018,"Department of National Defence","Frecon Construction, Russell, Ontario","Construction Works - Buildings, Petawawa, Ontario",308593,222187,222187
2020/2021,16,"National Defence",018,"Department of National Defence","Frecon Construction, Russell, Ontario","Construction Works - Buildings, Petawawa, Ontario",2263319,677712,677712
2020/2021,16,"National Defence",018,"Department of National Defence","Frecon Construction, Russell, Ontario","Construction Works - Buildings, Petawawa, Ontario",409824,348030,348030
2020/2021,16,"National Defence",018,"Department of National Defence","Fred Trottier Construction Limited, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",1715854,300907,1715854
2020/2021,16,"National Defence",018,"Department of National Defence","Gary Parker Excavating Ltd, Greenwood, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",610874,610874,610874
2020/2021,16,"National Defence",018,"Department of National Defence","Gen Mec ACL Inc, Bonnyville, Alberta","Construction Works - Buildings, Cold Lake, Alberta",8488338,3386942,3386942
2020/2021,16,"National Defence",018,"Department of National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Construction Works - Buildings, Valcartier, Quebec",1226508,1226508,1226508
2020/2021,16,"National Defence",018,"Department of National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Construction Works - Buildings, Valcartier, Quebec",417222,215000,215000
2020/2021,16,"National Defence",018,"Department of National Defence","Gil-Son Construction Limited, Greenwood, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",2331989,0,2331989
2020/2021,16,"National Defence",018,"Department of National Defence","Gil-Son Construction Limited, Halifax, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",438690,286815,286815
2020/2021,16,"National Defence",018,"Department of National Defence","GlobalTech Group Ltd, Edmonton, Alberta","Construction Works - Buildings, Yellowknife, North West Territories",1200485,560639,560639
2020/2021,16,"National Defence",018,"Department of National Defence","Gordon Barr Limited, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario",3771849,1138372,1138372
2020/2021,16,"National Defence",018,"Department of National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",327000,317000,317000
2020/2021,16,"National Defence",018,"Department of National Defence","Greendale Resources Inc, Lower Sackville, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",1220777,425000,425000
2020/2021,16,"National Defence",018,"Department of National Defence","Greytop Commercial Construction, Dartmouth, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",701531,63054,701531
2020/2021,16,"National Defence",018,"Department of National Defence","Groupe GEYSER Inc, Saint-Hubert, Quebec","Construction Works - Buildings, Saint-Jean-sur-Richelieu, Quebec",29848437,12352350,28485420
2020/2021,16,"National Defence",018,"Department of National Defence","Groupe Symaco Inc, Québec, Quebec","Construction Works - Buildings, Valcartier, Quebec",521378,315777,315777
2020/2021,16,"National Defence",018,"Department of National Defence","GWL Realty Advisors Inc, Edmonton, Alberta","Lease Edmonton Armoury - South, Edmonton, Alberta",21495129,2071488,21206909
2020/2021,16,"National Defence",018,"Department of National Defence","Hipperson Construction Company (1996) Lt, Regina, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",1726470,872240,872240
2020/2021,16,"National Defence",018,"Department of National Defence","Home Completions Inc, Calgary, Alberta","Construction Works - Buildings, Cold Lake, Alberta",477377,313973,313973
2020/2021,16,"National Defence",018,"Department of National Defence","Home Completions Inc, Calgary, Alberta","Construction Works - Buildings, Shilo, Manitoba",1232888,1232888,1232888
2020/2021,16,"National Defence",018,"Department of National Defence","Integrated SMEC Inc, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",1137657,804822,804822
2020/2021,16,"National Defence",018,"Department of National Defence","Inter-Projet / 9099-3593 Québec Inc, Saguenay, Quebec","Construction Works - Buildings, Valcartier, Quebec",623358,586358,586358
2020/2021,16,"National Defence",018,"Department of National Defence","Irvcon Limited, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",1281691,636931,1281691
2020/2021,16,"National Defence",018,"Department of National Defence","Irvcon Limited, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",1198721,798096,798096
2020/2021,16,"National Defence",018,"Department of National Defence","J G Fitzgerald & Sons Limited, North Bay, Ontario","Construction Works - Buildings, Petawawa, Ontario",1005346,28500,1005346
2020/2021,16,"National Defence",018,"Department of National Defence","J&R Mechanical Limited, Yellowknife, Northwest Territory","Construction Works - Buildings, Yellowknife, North West Territories",1219454,590016,590016
2020/2021,16,"National Defence",018,"Department of National Defence","Jacobson Commercial Ltd, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba",2026217,2026217,2026217
2020/2021,16,"National Defence",018,"Department of National Defence","Jimcor Line Construction Ltd, St. Paul, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1412136,260326,1412136
2020/2021,16,"National Defence",018,"Department of National Defence","Johnson Controls Canada LP, Richmond Hill, Ontario","Construction Works - Buildings, Bagotville, Quebec",500000,489201,489201
2020/2021,16,"National Defence",018,"Department of National Defence","JIL Engineering & Construction Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Gagetown, New Brunswick",418089,408074,408074
2020/2021,16,"National Defence",018,"Department of National Defence","JV b/w 7 Cedars & Milestone Environmental Contracting, Langley, British Columbia","Construction Works - Buildings, Chiliwack, British Columbia",376169,376169,376169
2020/2021,16,"National Defence",018,"Department of National Defence","J5 Construction Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",908439,333241,908439
2020/2021,16,"National Defence",018,"Department of National Defence","J5 Construction Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",1102189,940357,940357
2020/2021,16,"National Defence",018,"Department of National Defence","K-Line Construction Limited, Beardsley, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",698575,563575,698575
2020/2021,16,"National Defence",018,"Department of National Defence","Kamal M. Al Sultan Company, Safat, Kuwait","Construction Works - Buildings, Riga, Kuwait",923550,425950,425950
2020/2021,16,"National Defence",018,"Department of National Defence","Kelson Mechanical Eastern Inc, Sharon, Ontario","Construction Works - Buildings, Kingston, Ontario",380121,294103,294103
2020/2021,16,"National Defence",018,"Department of National Defence","Ketza Construction Corp, Whitehorse, Yukon Territory","Construction Works - Buildings, Whitehorse, Yukon Territory",3190947,270924,3190947
2020/2021,16,"National Defence",018,"Department of National Defence","Key West Ventures Ltd o/a Key West Cont, Chilliwack, British Columbia","Construction Works - Buildings, Chiliwack, British Columbia",294684,294684,294684
2020/2021,16,"National Defence",018,"Department of National Defence","Kinetic Construction Ltd, Victoria, British Columbia","Construction Works - Buildings, Comox, British Columbia",12683552,6694214,8307781
2020/2021,16,"National Defence",018,"Department of National Defence","King Construction Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",329787,295345,327145
2020/2021,16,"National Defence",018,"Department of National Defence","Kingsview Construction Ltd, Victoria, British Columbia","Construction Works - Buildings, Victoria, British Columbia",2726207,1050209,2726207
2020/2021,16,"National Defence",018,"Department of National Defence","Knappett Industries (2006) Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Comox, British Columbia",41687190,20380396,26979884
2020/2021,16,"National Defence",018,"Department of National Defence","Knelsen Sand & Gravel Ltd, LaCrete, Alberta","Construction Works - Buildings, Cold Lake, Alberta",836300,652319,652319
2020/2021,16,"National Defence",018,"Department of National Defence","KBI Construction Inc, Saskatoon, Saskatchewan","Construction Works - Buildings, Dundurn, Saskatchewan",976047,147344,976047
2020/2021,16,"National Defence",018,"Department of National Defence","KE Electrical Ltd, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",6927789,3106757,3106757
2020/2021,16,"National Defence",018,"Department of National Defence","KSN Contracting Services Ltd, Fort Saskatchewan, Alberta","Construction Works - Buildings, Edmonton, Alberta",253707,243707,243707
2020/2021,16,"National Defence",018,"Department of National Defence","Lauden Plumbing Services Ltd, MD of Bonnyville, Alberta","Construction Works - Buildings, Cold Lake, Alberta",635634,606317,606317
2020/2021,16,"National Defence",018,"Department of National Defence","Laval Fortin Ltée, Alma, Quebec","Construction Works - Buildings, Montréal, Quebec",2306500,107586,2302846
2020/2021,16,"National Defence",018,"Department of National Defence","Le Groupe Valcourt Inc, Montréal, Quebec","Construction Works - Buildings, Montréal, Quebec",422300,404820,404820
2020/2021,16,"National Defence",018,"Department of National Defence","Lease Montfort Hospital - Health Services, Ottawa, Ontario","Montfort Hospital - Health Services, Ottawa, Ontario",74219313,3421495,53538812
2020/2021,16,"National Defence",018,"Department of National Defence","Leeville Construction Ltd, Moose Jaw, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",1948492,15159,1948492
2020/2021,16,"National Defence",018,"Department of National Defence","Leighton Contracting (2009) Ltd, Courtenay, British Columbia","Construction Works - Buildings, Comox, British Columbia",1157772,1157772,1157772
2020/2021,16,"National Defence",018,"Department of National Defence","Les Constructions Épiques inc, Saint-Hyacinthe, Quebec","Construction Works - Buildings, Montréal, Quebec",298210,0,298210
2020/2021,16,"National Defence",018,"Department of National Defence","Les Installations Electriques Pichette, Laval, Quebec","Construction Works - Buildings, Montréal, Quebec",2566300,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Levesque & Associes Construction Inc, Québec, Quebec","Construction Works - Buildings, Valcartier, Quebec",777700,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Levesque & Associes Construction Inc, Québec, Quebec","Construction Works - Buildings, Valcartier, Quebec",3944449,192905,3904493
2020/2021,16,"National Defence",018,"Department of National Defence","Limen Group Const Ltd, Toronto, Ontario","Construction Works - Buildings, Toronto, Ontario",1410579,102640,1410579
2020/2021,16,"National Defence",018,"Department of National Defence","Link Line Fence Ltd, Harrowsmith, Ontario","Construction Works - Buildings, Petawawa, Ontario",467753,467753,467753
2020/2021,16,"National Defence",018,"Department of National Defence","Lisbon Paving Company Limited, Bradford, Ontario","Construction Works - Buildings, Borden, Ontario",465098,465098,465098
2020/2021,16,"National Defence",018,"Department of National Defence","Loc-Pave Construction Limited, Gromley, Ontario","Construction Works - Buildings, Borden, Ontario",487385,245208,245208
2020/2021,16,"National Defence",018,"Department of National Defence","Luxton Construction Plains inc, Vancouver, British Columbia","Construction Works - Buildings, Calgary, Alberta",434386,428956,428956
2020/2021,16,"National Defence",018,"Department of National Defence","Luxton Construction Plains inc, Vancouver, British Columbia","Construction Works - Buildings, Richmond, Ontario",520037,482764,482764
2020/2021,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Alliston, Ontario","Construction Works - Buildings, Petawawa, Ontario",374321,324157,324157
2020/2021,16,"National Defence",018,"Department of National Defence","Lynley Contracting Services Ltd, Innisfil, Ontario","Construction Works - Buildings, Borden, Ontario",279000,0,279000
2020/2021,16,"National Defence",018,"Department of National Defence","LKC Construction Inc, Concord, Ontario","Construction Works - Buildings, Borden, Ontario",1344691,592766,839742
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, Saint-Romuald, Quebec","Construction Works - Buildings, Saint-Romuald, Quebec",819598,421888,819598
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, St-Romuald, Quebec","Construction Works - Buildings, Quebéc, Quebec",321508,305218,305218
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, St-Romuald, Quebec","Construction Works - Buildings, Quebéc, Quebec",384201,112313,112313
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, St-Romuald, Quebec","Construction Works - Buildings, Quebéc, Quebec",1197553,1197553,1197553
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, St-Romuald, Quebec","Construction Works - Buildings, Quebéc, Quebec",3101106,590000,590000
2020/2021,16,"National Defence",018,"Department of National Defence","Mafranc Inc, St-Romuald, Quebec","Construction Works - Buildings, Quebéc, Quebec",301615,301615,301615
2020/2021,16,"National Defence",018,"Department of National Defence","Mapleridge Mechanical Contracting Inc, Pickering, Ontario","Construction Works - Buildings, Borden, Ontario",1087043,1087043,1087043
2020/2021,16,"National Defence",018,"Department of National Defence","Mapleridge Mechanical Contracting Inc, Pickering, Ontario","Construction Works - Buildings, Borden, Ontario",1496044,1123060,1123060
2020/2021,16,"National Defence",018,"Department of National Defence","Maram Building Corp, Vaughan, Ontario","All Ranks Dining Facility, Borden, Ontario",20494566,0,19798209
2020/2021,16,"National Defence",018,"Department of National Defence","Marieville Construction inc, Marieville, Quebec","Construction Works - Buildings, Montréal, Quebec",804605,753720,753720
2020/2021,16,"National Defence",018,"Department of National Defence","Maritech Construction Inc, Amherst, Nova Scotia","Construction Works - Buildings, Gagetown, New Brunswick",3250450,1390991,1390991
2020/2021,16,"National Defence",018,"Department of National Defence","Maritime Fence Ltd, Grand Falls, New Brunswick","Construction Works - Buildings, Greenwood, Nova Scotia",466672,466672,466672
2020/2021,16,"National Defence",018,"Department of National Defence","Markland Paving Ltd, St. John's, Newfoundland & Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",10537730,1952366,1952366
2020/2021,16,"National Defence",018,"Department of National Defence","Maxim Construction Inc, Dartmouth, Nova Scotia","Construction Works - Buildings, Dartmouth, Nova Scotia",13718996,2997118,12233710
2020/2021,16,"National Defence",018,"Department of National Defence","Maxim Construction Inc, Dartmouth, Nova Scotia","Construction Works - Buildings, Oromocto, New Brunswick",24504055,0,24504055
2020/2021,16,"National Defence",018,"Department of National Defence","McCaine Electric Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",1682252,106705,106705
2020/2021,16,"National Defence",018,"Department of National Defence","McCarthy's Roofing Limited, Dartmouth, Nova Scotia","Construction Works - Buildings, Halifax, Nova Scotia",317273,210173,317273
2020/2021,16,"National Defence",018,"Department of National Defence","Mead Automation Solutions Inc, Hamilton, Ontario","Construction Works - Buildings, Greenwood, Nova Scotia",547579,547579,547579
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",1190423,358432,587482
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",566527,5000,566527
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",690857,14100,690857
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",2302242,1890701,2159024
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",401204,401204,401204
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",390680,267680,267680
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",463347,17500,17500
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",601444,601444,601444
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",704941,704941,704941
2020/2021,16,"National Defence",018,"Department of National Defence","Mid-Valley Construction (1997) Limited, Kingston, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",392905,368466,368466
2020/2021,16,"National Defence",018,"Department of National Defence","Modern Niagara Alberta Inc, Acheson, Alberta","Construction Works - Buildings, Edmonton, Alberta",736026,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Monteith Underground Services Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",988287,6000,988287
2020/2021,16,"National Defence",018,"Department of National Defence","Monteith Underground Services Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",1445209,704547,1445209
2020/2021,16,"National Defence",018,"Department of National Defence","Monteith Underground Services Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Petawawa, Ontario",1074456,1074456,1074456
2020/2021,16,"National Defence",018,"Department of National Defence","MGI Construction Corp, Etobicoke, Ontario","Construction Works - Buildings, Borden, Ontario",539995,128025,539995
2020/2021,16,"National Defence",018,"Department of National Defence","MJ Chahley Construction Group Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Comox, British Columbia",442518,29719,29719
2020/2021,16,"National Defence",018,"Department of National Defence","MJ.K. Construction Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario",2459106,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","MJ.K. Construction Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario",1208660,1190485,1190485
2020/2021,16,"National Defence",018,"Department of National Defence","MPM Construction Services Ltd, Regina, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan",391480,322893,322893
2020/2021,16,"National Defence",018,"Department of National Defence","Nails Enterprises (2007) Inc, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",430271,429521,429521
2020/2021,16,"National Defence",018,"Department of National Defence","Nappaq Design and Construction Ltd, Inuvik, Northwest Territory","Construction Works - Buildings, Inuvik, North West Territories",740838,610343,610343
2020/2021,16,"National Defence",018,"Department of National Defence","Neepawa Plumbing & Heating (1979) Ltd, Neepawa, Manitoba","Construction Works - Buildings, Shilo, Manitoba",428925,418925,428925
2020/2021,16,"National Defence",018,"Department of National Defence","Nelson Roofing & Sheet Metal Ltd, Cumberland, British Columbia","Construction Works - Buildings, Comox, British Columbia",726968,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Nelson Roofing & Sheet Metal Ltd, Cumberland, British Columbia","Construction Works - Buildings, Comox, British Columbia",984104,781649,781649
2020/2021,16,"National Defence",018,"Department of National Defence","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario",1324676,109000,109000
2020/2021,16,"National Defence",018,"Department of National Defence","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario",981750,79550,79550
2020/2021,16,"National Defence",018,"Department of National Defence","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, Kingston, Ontario",1126000,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Neptune Security Services Inc, Mississauga, Ontario","Construction Works - Buildings, North Bay, Ontario",343202,330952,330952
2020/2021,16,"National Defence",018,"Department of National Defence","North Country Logistics ltd, Yellowknife, Northwest Territory","Construction Works - Buildings, Yellowknife, North West Territories",3598000,1226654,1226654
2020/2021,16,"National Defence",018,"Department of National Defence","North West Builders Inc, Yellowknife, Northwest Territory","Construction Works - Buildings, Yellowknife, North West Territories",343516,343516,343516
2020/2021,16,"National Defence",018,"Department of National Defence","Northside Ventilation Ltd, Killarney Road, New Brunswick","Construction Works - Buildings, Gagetown, New Brunswick",837600,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Northside Ventilation Ltd, Killarney Road, New Brunswick","Construction Works - Buildings, Gagetown, New Brunswick",314064,287032,287032
2020/2021,16,"National Defence",018,"Department of National Defence","Notra Inc, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",507530,23326,214964
2020/2021,16,"National Defence",018,"Department of National Defence","Nova Mechanical Systems Ltd, Bonnyville, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1149093,29193,29193
2020/2021,16,"National Defence",018,"Department of National Defence","Nu-View Homes Ltd, Roblin, British Columbia","Construction Works - Buildings, Roblin, British Columbia",490887,0,490887
2020/2021,16,"National Defence",018,"Department of National Defence","Nu-View Homes Ltd, Roblin, British Columbia","Construction Works - Buildings, Roblin, British Columbia",2674680,1163708,2540408
2020/2021,16,"National Defence",018,"Department of National Defence","NGC Nunatsiavut Construction Inc, Happy Valley-Goose Bay, Newfoundland & Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",645307,584197,584197
2020/2021,16,"National Defence",018,"Department of National Defence","NUR Construction Ltd, Cold Lake, Alberta","Construction Works - Buildings, Trenton, Ontario",2014037,1765631,1765631
2020/2021,16,"National Defence",018,"Department of National Defence","Orion Construction & Management Co Ltd, Toronto, Ontario","Construction Works - Buildings, Toronto, Ontario",3793260,779848,779848
2020/2021,16,"National Defence",018,"Department of National Defence","Osprey Electric Ltd, Campbell River, British Columbia","Construction Works - Buildings, Yellowknife, North West Territories",1073844,513087,513087
2020/2021,16,"National Defence",018,"Department of National Defence","Pavage HR Inc, Saint-Jean-sur-Richelieu, Quebec","Construction Works - Buildings, Saint-Jean-sur-Richelieu, Quebec",956647,192399,956647
2020/2021,16,"National Defence",018,"Department of National Defence","Philson Ltd, Hanwell, New Brunswick","Construction Works - Buildings, Gagetown, New Brunswick",695166,615666,615666
2020/2021,16,"National Defence",018,"Department of National Defence","Pincor Ltee, Sorel-Tracy, Quebec","Construction Works - Buildings, Sorel-Tracy, Quebec",325505,0,325505
2020/2021,16,"National Defence",018,"Department of National Defence","Plan Group Inc, Deep River, Ontario","Construction Works - Buildings, Petawawa, Ontario",779774,327707,327707
2020/2021,16,"National Defence",018,"Department of National Defence","Plan Group, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",1185785,236222,236222
2020/2021,16,"National Defence",018,"Department of National Defence","Plomberie KRTB Inc, Riviere du Loup, Quebec","Construction Works - Buildings, Valcartier, Quebec",460509,166262,166262
2020/2021,16,"National Defence",018,"Department of National Defence","PnG Custom Builders Inc, Chestermere, Alberta","Construction Works - Buildings, Suffield, Alberta",758224,0,0
2020/2021,16,"National Defence",018,"Department of National Defence","Polyval Construction Inc, St-Hubert, Quebec","Construction Works - Buildings, Montréal, Quebec",763150,541887,541887
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Bedford, Nova Scotia","Construction Works - Buildings, Fredericton, New Brunswick",33900159,10855803,13318635
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Armoury reconstruction, Québec, Quebec",67481059,3997669,67481059
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Greenwood, Nova Scotia",15482882,0,15298039
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Sainte-Foy, Quebec",10946427,0,10946427
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Montréal, Quebec","Construction Works - Buildings, Sainte-Foy, Quebec",42853897,1969649,42193537
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Surrey, British Columbia","Construction Works - Buildings, Surrey, British Columbia",43818462,12849404,32784070
2020/2021,16,"National Defence",018,"Department of National Defence","Pomerleau Inc, Surrey, British Columbia","Construction Works - Buildings, Victoria, British Columbia",259619494,66559382,90423864
2020/2021,16,"National Defence",018,"Department of National Defence","PCL Construction Management Inc, Edmonton, Alberta","Construction Works - Buildings, Yellowknife, North West Territories",1801737,280662,280662
