Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2018/2019,16,"National Defence",018,"Department of National Defence","Tuyauterie Expert Inc, Montréal, Quebec","Construction Works - Buildings, Montréal, Quebec",430610,276554,276554
2018/2019,16,"National Defence",018,"Department of National Defence","U Build Inc, Stony Mountain, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",907270,607186,607186
2018/2019,16,"National Defence",018,"Department of National Defence","Ultimate Construction Inc, Borden, Ontario","Construction Works - Buildings, Barrie, Ontario",300184,129383,300184
2018/2019,16,"National Defence",018,"Department of National Defence","Valcon Ltd, Perth Andover, New Brunswick","Construction Works - Civil Engineering, Perth Andover, New Brunswick",560948,5000,560948
2018/2019,16,"National Defence",018,"Department of National Defence","Valley Refrigeration Limited, Petawawa, Ontario","Special Trade Construction Work, Pembroke, Ontario",620848,409385,620848
2018/2019,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",329265,150672,150672
2018/2019,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",774706,13771,774706
2018/2019,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",835225,835225,835225
2018/2019,16,"National Defence",018,"Department of National Defence","Value Master Builders Ltd, Cold Lake, Alberta","Construction Works - Buildings, Cold Lake, Alberta",1083608,6585,1083608
2018/2019,16,"National Defence",018,"Department of National Defence","Vezina Electrique Inc, Shannon, Quebec","Construction Works - Buildings, Shannon, Quebec",1379306,986407,986407
2018/2019,16,"National Defence",018,"Department of National Defence","VCI Controls Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",824187,0,0
2018/2019,16,"National Defence",018,"Department of National Defence","VCI Controls Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario",996107,969443,969443
2018/2019,16,"National Defence",018,"Department of National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",429950,379949,379949
2018/2019,16,"National Defence",018,"Department of National Defence","Wade General Contracting Ltd, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",763623,763623,763623
2018/2019,16,"National Defence",018,"Department of National Defence","Wahl Construction Ltd, Medicine Hat, Alberta","Construction Works - Buildings, Medicine Hat, Alberta",653222,433519,433519
2018/2019,16,"National Defence",018,"Department of National Defence","Wilco Contractors Northwest Inc, Edmonton, Alberta","Special Trade Construction Work, Edmonton, Alberta",1135267,151831,1117693
2018/2019,16,"National Defence",018,"Department of National Defence","WS Morgan Construction Limited, Parry Sound, Ontario","Construction Works - Buildings, Borden, Ontario",323425,207724,207724
2018/2019,16,"National Defence",018,"Department of National Defence","WS Morgan Construction Limited, Parry Sound, Ontario","Construction Works - Civil Engineering, Parry Sound, Ontario",756362,72362,756362
2018/2019,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",1259306,1177306,1177306
2018/2019,16,"National Defence",018,"Department of National Defence","WSC Colpitts Developments (2003) Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Oromocto, New Brunswick",2093676,5000,2093676
2018/2019,16,"National Defence",018,"Department of National Defence","XL Electric Limited, Ottawa, Ontario","Special Trade Construction Work, Ottawa, Ontario",274136,14009,274136
2018/2019,16,"National Defence",018,"Department of National Defence","Zenith Paving Ltd, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba",291337,291337,291337
2018/2019,16,"National Defence",018,"Department of National Defence","Zenith Paving Ltd, Brandon, Manitoba","Special Trade Construction Work, Brandon, Manitoba",2689812,467550,2689812
2018/2019,16,"National Defence",018,"Department of National Defence","1067253 Ontario Ltd o/a D&H Fencing, Winchester, Ontario","Installation Work, Winchester, Ontario",398425,0,398425
2018/2019,16,"National Defence",018,"Department of National Defence","1081567 Alberta Ltd o/a Smart Flooring, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",536579,272089,536579
2018/2019,16,"National Defence",018,"Department of National Defence","1190428 Alberta Ltd o/a RTM Electric, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta",496654,323481,496654
2018/2019,16,"National Defence",018,"Department of National Defence","1288808 Ontario Ltd o/a B&J Contracting, New Lowell, Ontario","Construction Works - Buildings, Borden, Ontario",592557,0,592557
2018/2019,16,"National Defence",018,"Department of National Defence","152610 Canada Inc o/a Laurin and Co, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",4166440,4457,4166440
2018/2019,16,"National Defence",018,"Department of National Defence","152610 Canada Inc o/a Laurin and Co, Ottawa, Ontario","Construction Works - Civil Engineering, Ottawa, Ontario",3193529,275834,3193529
2018/2019,16,"National Defence",018,"Department of National Defence","1568796 Ontario Inc, Toronto, Ontario","Construction Works - Buildings, Borden, Ontario",3161494,347500,347500
2018/2019,16,"National Defence",018,"Department of National Defence","1809792 Ontario Inc o/a Veenstra Contracting, Belleville, Ontario","Construction Works - Civil Engineering, Ottawa, Ontario",415700,415700,415700
2018/2019,16,"National Defence",018,"Department of National Defence","1809792 Ontario Inc o/a Veenstra Contracting, Belleville, Ontario","Special Trade Construction Work, Belleville, Ontario",587138,0,587138
2018/2019,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Bloomfield, Ontario",1192622,199000,199000
2018/2019,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Bloomfield, Ontario",306425,297232,297232
2018/2019,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Bloomfield, Ontario",1256488,9200,1256488
2018/2019,16,"National Defence",018,"Department of National Defence","2086370 Ontario Inc, Bloomfield, Ontario","Construction Works - Buildings, Bloomfield, Ontario",304164,0,0
2018/2019,16,"National Defence",018,"Department of National Defence","2852-6648 Québec Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",383603,343732,343732
2018/2019,16,"National Defence",018,"Department of National Defence","44980 (Nfld) Inc, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",1136549,1036549,1036549
2018/2019,16,"National Defence",018,"Department of National Defence","561 Group of Companies, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",826080,814080,826080
2018/2019,16,"National Defence",018,"Department of National Defence","647514 Ontario Inc o/a Saffco Electrical Heating and  Plumbing, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",748015,597805,597805
2018/2019,16,"National Defence",018,"Department of National Defence","647514 Ontario Inc o/a Saffco Electrical Heating and  Plumbing, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",718734,703734,703734
2018/2019,16,"National Defence",018,"Department of National Defence","647514 Ontario Inc o/a Saffco Electrical Heating and  Plumbing, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",872438,872438,872438
2018/2019,16,"National Defence",018,"Department of National Defence","647514 Ontario Inc o/a Saffco Electrical Heating and  Plumbing, Pembroke, Ontario","Special Trade Construction Work, Pembroke, Ontario",1547190,59079,1547190
2018/2019,16,"National Defence",018,"Department of National Defence","647514 Ontario Inc o/a Saffco Electrical Heating and  Plumbing, Pembroke, Ontario","Special Trade Construction Work, Pembroke, Ontario",478130,4996,478130
2018/2019,16,"National Defence",018,"Department of National Defence","727619 Alberta Limited, Fort McMurray, Alberta","Construction Works - Buildings, Wainwright, Alberta",1007664,1007664,1007664
2018/2019,16,"National Defence",018,"Department of National Defence","9006-9311 Québec Inc o/a Devcor (1994), Saint-Jérome, Quebec","Construction Works - Buildings, Saint-Jérome, Quebec",1706463,1662882,1662882
2018/2019,16,"National Defence",018,"Department of National Defence","9099-3593 Québec Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",866417,837417,837417
2018/2019,16,"National Defence",018,"Department of National Defence","9250-3150 Québec Inc o/a Yucson Canada, Petawawa, Ontario","Special Trade Construction Work, Petawawa, Ontario",955963,29402,955963
2018/2019,16,"National Defence",018,"Department of National Defence","9250-3150 Québec Inc o/a Yucson Canada, Petawawa, Ontario","Special Trade Construction Work, Petawawa, Ontario",971415,97031,971415
2018/2019,16,"National Defence",018,"Department of National Defence","9354-0391 Quebec Inc o/a NSS Contracting, Montréal, Quebec","Construction Works - Buildings, Bloomfield, Ontario",527308,521900,521900
2018/2019,24,"Veterans Affairs",021,"Department of Veterans Affairs","Contracts under $250,000 and cost plus contracts under $25,000 (2 contractors)",Total,0,164068,0
2018/2019,24,"Veterans Affairs",021,"Department of Veterans Affairs","Sunset Memorial & Stone Ltd, Calgary, Alberta","DND - Esquimalt Veteran Cemetery Additional Columbarium - Victoria, British Columbia",531659,314372,314372
2018/2019,11,Health,022,"Department of Health","Bisson Fortin Architecture + Design, Laval, Quebec","Upgrades of laboratory building, Longueuil, Quebec",917243,180596,774135
2018/2019,11,Health,022,"Department of Health","Construction Anjinnov Inc, Montréal, Quebec","Remodeling of uninterruptible power supply room",314710,243339,243339
2018/2019,11,Health,022,"Department of Health","Construction Bugère Inc, Saint-Hyacinthe, Quebec","Redevelopment of the laboratory bloc A, Longueuil, Quebec",4654353,2463031,5835301
2018/2019,11,Health,022,"Department of Health","Contracts under $250,000 and cost plus contracts of less than $25,000 (15 contractors)",Total,0,1819465,1819465
2018/2019,11,Health,022,"Department of Health","DWS Roofing and Waterproofing Services Inc, Ottawa, Ontario","Laboratory Centre for Disease Control roof replacement construction",306522,209429,209429
2018/2019,11,Health,022,"Department of Health","EllisDon Corporation, Mississauga, Ontario","Sir Frederick Banting Research Centre Lab Renovation",2005482,54822,54822
2018/2019,11,Health,022,"Department of Health","KWC Architects Inc, Ottawa, Ontario","Sir Frederick Banting Research Centre Lab Renovation",853694,133610,133610
2018/2019,11,Health,022,"Department of Health","Rubin & Rotman Inc, Montréal, Quebec","Repair of building envelope, Longueuil, Quebec",424639,69136,320634
2018/2019,11,Health,022,"Department of Health","St-Denis Thompson Inc, Montréal, Quebec","Exterior shell repair of bloc A for Health Canada offices and laboratories, Longueuil, Quebec",4827478,1726734,1726734
2018/2019,11,Health,022,"Department of Health","1320376 Ontario Ltd, Burlington, Ontario","Canada Centre for Inland Water - Laboratory Upgrades, Burlington, Ontario",1964435,0,1964435
2018/2019,09,"Global Affairs",024,"International Joint Commission (Canadian Section)","C. Giamberardino Contracting Inc., Ottawa, Ontario","Leasehold improvements of office space, Ontario",439412,439412,439412
2018/2019,34,Science,027,"Natural Sciences and Engineering Research Council","Contracts under $250,000 and cost plus contracts under $25,000 (3 contractors)",Total,0,229436,0
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Advantage Roofing Ltd, Saskatoon, Saskatchewan","Construction of a duplex, Sandy Bay, Saskatchewan",668000,426200,426200
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bervin Construction Ltd, Abbotsford, British Columbia","Construction of Pacific Region Training Centre, Chilliwack, British Columbia",7720028,5562277,7720028
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Bird Construction, Quispamsis, New Brunswick","Renovation of a detachment, Quispamsis, New Brunswick",726443,345871,345871
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brook Construction, Corner Brook, Newfoundland and Labrador","Refurbishment of a detachment, Bay d'Espoir, Newfoundland and Labrador",1573207,645938,645938
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Brookfield Global Integrated Solutions Canada LP, Markham, Ontario","Betterments to various buildings, Various locations, Atlantic provinces",4938542,4938542,4938542
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Buttcon East Limited, Ottawa, Ontario","Construction of a detachment, Saint-Léonard, New Brunswick",7569019,60878,7569019
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Buttcon East Limited, Ottawa, Ontario","Construction of Technical Operations Building A, Ottawa, Ontario",7728148,2000000,2000000
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","Replacement of a roof, Ottawa, Ontario",319044,319044,319044
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","Replacement of heat pumps, Ottawa, Ontario",351948,351948,351948
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","BGIS Global Integrated Solutions Canada LP, Markham, Ontario","Various Betterments, Various locations, Ontario",1183614,1183614,1183614
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Chilliwack Economic Partners Corporation, Chilliwack, British Columbia","Acquisition of a firing range, Chilliwack, British Columbia",2389258,528609,1607506
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Construction RIC (2017) Inc, Sept-Îles, Quebec","Construction of a detachment, Sept-Îles, Quebec",6334142,95175,6334142
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Contracts under $250,000 and cost plus contracts under $25,000 (66 contractors)",Total,0,16339204,0
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Cory and Kathy Gillard, Twillingate, Newfoundland and Labrador","Acquisition of residential dwelling, Twillingate, Newfoundland and Labrador",263138,263138,263138
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Craig and Skyann Lewis, Twillingate, Newfoundland and Labrador","Acquisition of residential dwelling, Twillingate, Newfoundland and Labrador",259995,259995,259995
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Dolyn Construction Ltd, Ottawa, Ontario","Firing range betterment, Ottawa, Ontario",2986674,2850252,2850252
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","DFS Inc, Montréal, Quebec","Architecture and engineering services for new detachment, Sept-Îles, Quebec",674828,5000,674828
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Ellisdon Corporation, Ottawa, Ontario","Construction of a detachment, Pangnirtung, Nunavut",8301900,492514,492514
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","EXP Architects Inc, Fredericton, New Brunswick","Betterments to various buildings, Various locations, Atlantic provinces",315636,61786,61786
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Graham Construction & Engineering Inc, Regina, Saskatchewan","Upgrade heating and ventilation and air conditioning of a Depot building, Regina, Saskatchewan",1354250,0,1354250
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Grandeur Housing Ltd, Winkler, Manitoba","Construction of employee housing, Brochet, Manitoba",348593,316099,316099
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Grandeur Housing Ltd, Winkler, Manitoba","Construction of employee housing, Grand Rapids, Manitoba",577010,0,0
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Green Timbers Limited Partnership, Vancouver, British Columbia","Relocation of forensic lab, Surrey, British Columbia",56272325,29916030,55736856
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Inukshuk Construction Ltd, Rankin Inlet, Nunavut","Construction of a detachment, Arviat, Nunavut",6102118,641728,6102118
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Island West Coast Developments Ltd, Nanaimo, British Columbia","Demolition and construction of detachment, Tofino, British Columbia",8939135,6124604,7642041
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Jennifer Ring, Happy Valley-Goose Bay, Newfoundland and Labrador","Acquisition of residential dwelling, North West River, Newfoundland and Labrador",358609,358609,358609
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","K-Rite Construction Ltd, Edmonton, Alberta","Expansion of a detachment, Lac La Biche, Alberta",6417711,779180,6353753
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Kaon Infrastructure Ltd, Calgary, Alberta","New road construction, Innisfail, Alberta",768141,768141,768141
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","KenLar, Irma, Alberta","Construction of a detachment, Elk Point, Alberta",4917250,387920,4906603
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Lamarche Electric Inc, Rockland, Ontario","Construction of Technical Operations facility, Ottawa, Ontario",401615,371615,401615
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Lear Construction Management Ltd, Calgary, Alberta","Construction of a detachment, Wabaska, Alberta",9487549,6060676,6060676
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Louis Plazzer Marjon Hollander Hollander Plazzer & Co LLP in Trust, North Vancouver, British Columbia","Land Acquisition for Nootka Detachment, Gold River, British Columbia",275040,275040,275040
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Mathieu Hryniuk LLP, Valleyview, Alberta","Acquisition of a detachment, Valleyview, Alberta",400000,400000,400000
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Maxim 2000 Inc, Saint John, New Brunswick","Construction of a detachment, New Minas, Nova Scotia",10689125,7918830,10453994
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","McKercher LLP in Trust, Regina, Saskatchewan","Acquisition of a detachment, Weyburn, Saskatchewan",831250,831250,831250
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","National Capital Commission, Ottawa, Ontario","Expansion of Rideau Hall detachment, Ottawa, Ontario",5816879,0,5816879
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Parkin Architects Ltd, Ottawa, Ontario","Architecture and engineering services for new detachment, Arviat, Nunavut",609879,54823,601929
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Penn-Co Construction Canada (2003) Ltd, Blumenort, Manitoba","Modular home construction, Black Lake, Saskatchewan",1642449,330063,330063
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Construction of a firing range at Depot, Regina, Saskatchewan",18486000,5399498,5399498
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Construction of an integrated training centre at Depot, Regina, Saskatchewan",33618000,677574,677574
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","PCL Construction Management Inc, Regina, Saskatchewan","Renovation of forensic lab, Regina, Saskatchewan",5445528,1901094,5445528
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Quorex Construction Services Ltd, Saskatoon, Saskatchewan","Construction of a detachment, Ahtahkakoop, Saskatchewan",5954772,994573,5954772
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","RBM Architecture Inc, Saskatoon,  Saskatchewan","Architecture and engineering services for new detachment, Grande Cache, Alberta",339916,0,339916
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Site Preparation Limited, Ottawa, Ontario","Construction of a new communications centre, Ottawa, Ontario",1029071,689689,1007639
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Architecture and engineering services for new detachment, New Minas, Nova Scotia",885901,443306,764632
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Architecture and engineering services for new detachment, New Minas, Nova Scotia",694030,67047,607668
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, St John's, Newfoundland and Labrador","Construction of a detachment, Rocky Harbour, Newfoundland and Labrador",975843,208087,208087
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Architecture and engineering services for a new building, Chilliwack, British Columbia",739241,150454,724783
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Architecture Ltd, Vancouver, British Columbia","Architecture and engineering services for new detachment, Tofino, British Columbia",784311,196322,710878
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Calgary, Alberta","Architecture and engineering services for new detachment, Norway House, Manitoba",744728,132399,695433
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Architecture and engineering services for roof system, Regina, Saskatchewan",568128,31530,530728
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Stantec Consulting Ltd, Regina, Saskatchewan","Design of multiple detachments, Regina, Saskatchewan",433754,40618,402241
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for building fit-up, Regina, Saskatchewan",277545,74409,265545
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Onion Lake, Saskatchewan",545845,9893,545845
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Regina, Saskatchewan","Architecture and engineering services for new detachment, Pelican Narrows, Saskatchewan",791458,223181,493523
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment and housing, Black Lake, Saskatchewan",917230,77853,917230
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","SEPW Architecture Inc, Saskatoon, Saskatchewan","Architecture and engineering services for new detachment, Ahtahkakoop, Saskatchewan",537556,36302,537556
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Vertical Building Solutions, Grande Prairie, Alberta","Construction of Training Facility, Regina, Saskatchewan",817798,393089,817798
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","VCM Construction Ltd, Saskatoon, Saskatchewan","Construction of a detachment, Onion Lake, Saskatchewan",5830548,27483,5830548
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","2015168 Ontario Inc, Cornwall, Ontario","Acquisition of a detachment, Cornwall, Ontario",9834623,499432,2980885
2018/2019,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","9006-9311 Québec Inc, Saint-Jérôme, Quebec","Supply and installation of an insulated steel building, Saint-Bernard-de-Lacolle, Quebec",316882,299797,316882
2018/2019,14,"Innovation, Science and Economic Development",033,"Department of Industry","Contracts under $250,000 and cost plus contracts under $25,000 (1 contractor)",Total,0,21456,0
2018/2019,22,Transport,034,"Department of Transport","All-Sea Atlantic Ltd, Saint John, New Brunswick","Installation of corrosion protection on wharf piles at the Port of Saint John, Saint John, New Brunswick",1499564,0,1452895
2018/2019,22,Transport,034,"Department of Transport","Alternative Concrete Technologies Ltd, Saint John, New Brunswick","Fender rehabilitation at Saint John Ferry Terminal, Saint John, New Brunswick",1949875,30000,30000
2018/2019,22,Transport,034,"Department of Transport","Architecture49 Inc, St John's, Newfoundland and Labrador","Air terminal building modification at Wabush Airport, Wabush, Newfoundland and Labrador",1360813,462612,987002
2018/2019,22,Transport,034,"Department of Transport","Balodis Inc, Westville, Nova Scotia","Berth rehabilitation at Caribou Ferry Terminal, Caribou, Nova Scotia",1817288,1776132,1776132
2018/2019,22,Transport,034,"Department of Transport","Bird Construction Group, Bedford, Nova Scotia","Air terminal building modification at Wabush Airport, Wabush, Newfoundland and Labrador",12967213,8537919,9654638
2018/2019,22,Transport,034,"Department of Transport","Birtz Bastien Beaudoin Laforest Architectes, Montréal, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",616459,2580,302825
2018/2019,22,Transport,034,"Department of Transport","Bouchard et Blanchette Marine Ltée, Sept-Îles, Quebec","Wharf fender system upgrade at the Port of Cap-aux-Meules, Cap-aux-Meules, Quebec",449807,376270,376270
2018/2019,22,Transport,034,"Department of Transport","Brookfield Global Integrated Solutions LP, Markham, Ontario","Building space renewal of Vancouver regional office, Vancouver, British Columbia",306061,8897,306061
2018/2019,22,Transport,034,"Department of Transport","Brookfield Global Integrated Solutions LP, Markham, Ontario","Security turnstiles installation on ground floor of Place de Ville, Ottawa, Ontario",311414,274941,274941
2018/2019,22,Transport,034,"Department of Transport","Canadian Leaseback (GP) Inc, Toronto, Ontario","Relocation of employees from 800 René-Lévesque Ouest and refit to workplace 2-0,
Montréal, Quebec",399851,0,125071
2018/2019,22,Transport,034,"Department of Transport","Canadyne Navigation, Carleton Place, Ontario","Berth rehabilitation phase II at Wood Islands Ferry Terminal, Wood Islands, Prince Edward Island",900250,0,881975
2018/2019,22,Transport,034,"Department of Transport","Canadyne Navigation, Carleton Place, Ontario","Steel sheet pile wall rehabilitation at the Wood Islands Ferry Terminal, Wood Islands, Prince Edward Island",1452974,0,1207215
2018/2019,22,Transport,034,"Department of Transport","Consortium SNC-Lavalin Stavibel/Avataa, Val-d'Or, Quebec","Renovation of the multi-purpose building at Kuujjuaq airport, Kuujjuaq, Quebec",556118,336393,336393
2018/2019,22,Transport,034,"Department of Transport","Construction Interlag inc, Saint-Léonard, Quebec","Caissons overlay at the Gros-Cacouna Wharf, Cacouna, Quebec",2656734,1829878,2656734
2018/2019,22,Transport,034,"Department of Transport","Contracts under $250,000 and cost plus contracts under $25,000 (80 contractors)",Total,0,5888404,0
2018/2019,22,Transport,034,"Department of Transport","Crandall Engineering Ltd, Moncton, New Brunswick","Construction of new water pressure booster station and reservoir at Wabush Airport, Wabush, Newfoundland and Labrador",612673,246,599809
2018/2019,22,Transport,034,"Department of Transport","Crandall Engineering Ltd, Moncton, New Brunswick","Westside parking and air terminal building access road redevelopment, Wabush, Newfoundland and Labrador",1254390,8699,1201049
2018/2019,22,Transport,034,"Department of Transport","Cribtec Inc, Québec, Quebec","Construction of new water pressure booster station and reservoir at Wabush Airport, Wabush, Newfoundland and Labrador",3659818,0,3600503
2018/2019,22,Transport,034,"Department of Transport","CIMA + SENC, Québec, Quebec","Air terminal building upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",503298,64140,430334
2018/2019,22,Transport,034,"Department of Transport","CIMA + SENC, Québec, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",257910,0,147759
2018/2019,22,Transport,034,"Department of Transport","CIMA + SENC, Québec, Quebec","Rehabilitation of rainwater and sewer systems at Schefferville Airport, Schefferville, Quebec",261652,168000,205883
2018/2019,22,Transport,034,"Department of Transport","D J Lowe (1980) Limited, Annapolis Royal, Nova Scotia","Digby ferry terminal slope protection and electrical improvements, Digby, Nova Scotia",303461,303461,303461
